"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AIGRO Artti","EST",1999,"","","Tq"
"2",NA,"ALAMOMMO Andreas","FIN",1998,"","","Tq"
"3",NA,"BICKNER Kevin","USA",1996,"","","Tq"
"4",NA,"COLLOREDO Sebastian","ITA",1987,"","","Tq"
"5",NA,"FANNEMEL Anders","NOR",1991,"","","Tq"
"6",NA,"HAMANN Martin","GER",1997,"","","Tq"
"7",NA,"INSAM Alex","ITA",1997,"","","Tq"
"8",NA,"JELAR Ziga","SLO",1997,"","","Tq"
"9",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"10",NA,"LARSON Casey","USA",1998,"","","Tq"
"11",NA,"MARKENG Thomas Aasen","NOR",2000,"","","Tq"
"12",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"13",NA,"MYHREN Mats Bjerke","NOR",1997,"","","Tq"
"14",NA,"NOMME Martti","EST",1993,"","","Tq"
"15",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"16",NA,"SCHULER Andreas","SUI",1995,"","","Tq"
"17",NA,"SEMENIC Anze","SLO",1993,"","","Tq"
"18",NA,"SERGEEV Maksim","RUS",1999,"","","Tq"
"19",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"20",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"21",NA,"URLAUB Andrew","USA",2001,"","","Tq"
"22",NA,"WASEK Pawel","POL",1999,"","","Tq"
"23",NA,"ZOGRAFSKI Vladimir","BUL",1993,"","","Tq"
"24",NA,"AUNE Joakim","NOR",1993,"","","DSQF"
"25",1,"KRAFT Stefan","AUT",1993,"139","141","285,7"
"26",2,"JOHANSSON Robert","NOR",1990,"135","138,5","273,3"
"27",3,"KOBAYASHI Ryoyu","JPN",1996,"130","137","261,7"
"28",4,"STOCH Kamil","POL",1987,"130","137","260,2"
"29",5,"FORFANG Johann Andre","NOR",1995,"124,5","138,5","254,1"
"30",6,"KOBAYASHI Junshiro","JPN",1991,"138","127,5","249,1"
"31",7,"PREVC Domen","SLO",1999,"135","132,5","247,9"
"32",8,"KUBACKI Dawid","POL",1990,"133","126,5","243,5"
"33",9,"ASCHENWALD Philipp","AUT",1995,"138,5","130,5","243,1"
"34",10,"PEIER Killian","SUI",1995,"133","128","242,4"
"35",11,"KLIMOV Evgeniy","RUS",1994,"131","128,5","242,3"
"36",12,"AMMANN Simon","SUI",1981,"133,5","134","241,2"
"37",13,"LINDVIK Marius","NOR",1998,"130,5","134,5","237,8"
"38",14,"WELLINGER Andreas","GER",1995,"127,5","132","231,7"
"39",15,"EISENBICHLER Markus","GER",1991,"122","129","230,3"
"40",16,"HAYBOECK Michael","AUT",1991,"126,5","130","228"
"41",17,"FETTNER Manuel","AUT",1985,"129","126,5","226"
"42",18,"PEDERSEN Robin","NOR",1996,"136","118,5","225,8"
"43",19,"HUBER Daniel","AUT",1993,"137,5","117,5","224,7"
"44",20,"GEIGER Karl","GER",1993,"122,5","126,5","224,5"
"45",21,"WOLNY Jakub","POL",1995,"124,5","129","224,2"
"46",22,"KOUDELKA Roman","CZE",1989,"121,5","125,5","221,5"
"47",23,"LEYHE Stephan","GER",1992,"132","121","219,7"
"48",24,"HULA Stefan","POL",1986,"126","122,5","218,9"
"49",25,"AALTO Antti","FIN",1995,"120,5","127,5","216,7"
"50",26,"PREVC Peter","SLO",1992,"131,5","122","214,8"
"51",27,"SATO Yukiya","JPN",1995,"131","118","209,1"
"52",28,"SCHMID Constantin","GER",1999,"128,5","116","206,2"
"53",29,"BOYD-CLOWES Mackenzie","CAN",1991,"129","103","180,6"
"54",30,"STJERNEN Andreas","NOR",1988,"125,5","107","180"
"55",31,"NAZAROV Mikhail","RUS",1994,"123,5","","110,1"
"56",32,"POLASEK Viktor","CZE",1997,"124","","107,1"
"57",33,"ZYLA Piotr","POL",1987,"120,5","","106"
"58",34,"AIGNER Clemens","AUT",1993,"126","","105,5"
"59",35,"VASSILIEV Dimitry","RUS",1979,"120","","104,4"
"60",36,"KASAI Noriaki","JPN",1972,"118,5","","103,4"
"61",37,"EGLOFF Luca","SUI",1995,"118","","100,9"
"62",38,"ITO Daiki","JPN",1985,"124","","100,5"
"63",39,"ZAJC Timi","SLO",2000,"117","","100"
"64",40,"MAEAETTAE Jarkko","FIN",1994,"114,5","","97,8"
"65",41,"BUSKUM Andreas Granerud","NOR",1996,"116,5","","96,9"
"66",42,"HOERL Jan","AUT",1998,"119","","96,7"
"67",43,"LEAROYD Jonathan","FRA",2000,"118,5","","94,5"
"68",44,"LANISEK Anze","SLO",1996,"115","","87,1"
"69",45,"PASCHKE Pius","GER",1990,"110","","84,2"
"70",46,"VILLUMSTAD Fredrik","NOR",1999,"103,5","","79,1"
"71",47,"GRANERUD Halvor Egner","NOR",1996,"104,5","","76,3"
"72",48,"WESTERHEIM Oscar P","NOR",1996,"98,5","","63,1"
"73",49,"NAKAMURA Naoki","JPN",1996,"78,5","","24,7"
