"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"CHOI Heung-Chul","KOR",1981,"","","Tq"
"2",NA,"CHOI Seou","KOR",1982,"","","Tq"
"3",NA,"HLAVA Lukas","CZE",1984,"","","Tq"
"4",NA,"KORNILOV Denis","RUS",1986,"","","Tq"
"5",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"6",NA,"MAEAETTAE Jarkko","FIN",1994,"","","Tq"
"7",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"8",NA,"NAGLIC Tomaz","SLO",1989,"","","Tq"
"9",NA,"NOMME Martti","EST",1993,"","","Tq"
"10",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"11",NA,"TROFIMOV Roman Sergeevich","RUS",1989,"","","Tq"
"12",NA,"VASSILIEV Dimitry","RUS",1979,"","","Tq"
"13",NA,"ASCHENWALD Philipp","AUT",1995,"","","DSQK"
"14",1,"GEIGER Karl","GER",1993,"135","141","302"
"15",2,"ZYLA Piotr","POL",1987,"134","136","297,3"
"16",3,"HUBER Daniel","AUT",1993,"135","138,5","295,5"
"17",4,"FORFANG Johann Andre","NOR",1995,"133,5","138","295,3"
"18",5,"KLIMOV Evgeniy","RUS",1994,"136,5","134","294,6"
"19",6,"LEYHE Stephan","GER",1992,"135","135,5","293,9"
"20",7,"KOBAYASHI Ryoyu","JPN",1996,"130","135","289,9"
"21",8,"KRAFT Stefan","AUT",1993,"129,5","137","289,6"
"22",9,"STOCH Kamil","POL",1987,"129","133","288,3"
"23",10,"HAYBOECK Michael","AUT",1991,"124","137,5","286,4"
"24",11,"KOUDELKA Roman","CZE",1989,"124","136,5","284,3"
"25",12,"ZAJC Timi","SLO",2000,"128","134","283,1"
"26",13,"KUBACKI Dawid","POL",1990,"129","130","280,1"
"27",14,"WELLINGER Andreas","GER",1995,"131,5","130","279,1"
"28",15,"AALTO Antti","FIN",1995,"126,5","135","278,4"
"29",16,"GRANERUD Halvor Egner","NOR",1996,"130","130","276,6"
"30",17,"JOHANSSON Robert","NOR",1990,"128","134","275,1"
"31",18,"SATO Yukiya","JPN",1995,"121","134,5","274"
"32",19,"ZOGRAFSKI Vladimir","BUL",1993,"123","132,5","273,6"
"33",20,"PREVC Domen","SLO",1999,"129","138","273,4"
"34",21,"PEIER Killian","SUI",1995,"122,5","131,5","272,1"
"35",22,"KOBAYASHI Junshiro","JPN",1991,"126,5","126","264,4"
"36",23,"DAMJAN Jernej","SLO",1983,"127","129","264"
"37",24,"FANNEMEL Anders","NOR",1991,"123","125,5","261,3"
"38",25,"POLASEK Viktor","CZE",1997,"123","126","259,4"
"39",26,"KOT Maciej","POL",1991,"128,5","122,5","256,7"
"40",27,"AIGNER Clemens","AUT",1993,"124,5","126","255,5"
"41",28,"FETTNER Manuel","AUT",1985,"125","122","255,2"
"42",29,"BOYD-CLOWES Mackenzie","CAN",1991,"123,5","121","253"
"43",30,"STJERNEN Andreas","NOR",1988,"127","120,5","251,2"
"44",31,"HULA Stefan","POL",1986,"125,5","122,5","250"
"45",32,"FREITAG Richard","GER",1991,"122","","128"
"46",33,"INSAM Alex","ITA",1997,"123","","127,9"
"47",34,"BICKNER Kevin","USA",1996,"122","","126,8"
"48",35,"PREVC Peter","SLO",1992,"126","","126,6"
"49",36,"LANISEK Anze","SLO",1996,"122,5","","125,1"
"50",37,"LINDVIK Marius","NOR",1998,"118","","124,8"
"51",38,"MOGEL Zak","SLO",2001,"123","","123,5"
"52",39,"SCHIFFNER Markus","AUT",1992,"119","","122,6"
"53",40,"ITO Daiki","JPN",1985,"120,5","","122,4"
"54",41,"WOLNY Jakub","POL",1995,"119","","121,6"
"55",42,"NAKAMURA Naoki","JPN",1996,"119,5","","120,7"
"56",43,"SCHULER Andreas","SUI",1995,"119","","118,4"
"57",44,"SIEGEL David","GER",1996,"117","","118,1"
"58",45,"AMMANN Simon","SUI",1981,"118,5","","117,9"
"59",46,"LEAROYD Jonathan","FRA",2000,"116","","117,7"
"60",47,"DESCHWANDEN Gregor","SUI",1991,"118","","117,4"
"61",48,"EISENBICHLER Markus","GER",1991,"115,5","","113,6"
"62",49,"KASAI Noriaki","JPN",1972,"112","","110,3"
"63",50,"FREUND Severin","GER",1988,"113,5","","107,1"
