"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"DEZMAN Nejc","SLO",1992,"","","Tq"
"2",NA,"HAAGEN David","AUT",2002,"","","Tq"
"3",NA,"HLAVA Lukas","CZE",1984,"","","Tq"
"4",NA,"KOFLER Andreas","AUT",1984,"","","Tq"
"5",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"6",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"7",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"8",NA,"PAVLOVCIC Bor","SLO",1998,"","","Tq"
"9",NA,"SCHIFFNER Markus","AUT",1992,"","","Tq"
"10",NA,"SCHULER Andreas","SUI",1995,"","","Tq"
"11",NA,"SERGEEV Maksim","RUS",1999,"","","Tq"
"12",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"13",NA,"TROFIMOV Roman Sergeevich","RUS",1989,"","","Tq"
"14",NA,"ZNISZCZOL Aleksander","POL",1994,"","","Tq"
"15",NA,"BICKNER Kevin","USA",1996,"","","DSQK"
"16",1,"KOBAYASHI Ryoyu","JPN",1996,"135","137,5","282,1"
"17",2,"KUBACKI Dawid","POL",1990,"138","130","268,3"
"18",3,"KRAFT Stefan","AUT",1993,"134","131,5","267,5"
"19",4,"LEYHE Stephan","GER",1992,"126","137","266"
"20",5,"EISENBICHLER Markus","GER",1991,"137","131,5","265,5"
"21",6,"KOUDELKA Roman","CZE",1989,"133","130,5","259,7"
"22",7,"GRANERUD Halvor Egner","NOR",1996,"128,5","135","258"
"23",8,"PEIER Killian","SUI",1995,"131,5","127","254,6"
"24",9,"JOHANSSON Robert","NOR",1990,"132","126,5","253,3"
"25",10,"GEIGER Karl","GER",1993,"122","133,5","249,5"
"26",11,"HUBER Daniel","AUT",1993,"121","131,5","243,6"
"27",12,"STOCH Kamil","POL",1987,"129","123,5","243,1"
"28",13,"ZYLA Piotr","POL",1987,"130","127","241,8"
"29",14,"HAYBOECK Michael","AUT",1991,"124","129","240,5"
"30",15,"WELLINGER Andreas","GER",1995,"121,5","128,5","234,7"
"31",16,"AMMANN Simon","SUI",1981,"125,5","130,5","234,5"
"32",17,"FORFANG Johann Andre","NOR",1995,"124","126,5","231,6"
"33",18,"PEDERSEN Robin","NOR",1996,"124","125","231"
"34",19,"SCHMID Constantin","GER",1999,"121","129","230,3"
"35",20,"AALTO Antti","FIN",1995,"125","123","228,8"
"36",21,"SEMENIC Anze","SLO",1993,"122","126","228"
"37",22,"ITO Daiki","JPN",1985,"123,5","128","226,9"
"38",23,"SATO Yukiya","JPN",1995,"118","120,5","224,7"
"39",24,"FETTNER Manuel","AUT",1985,"124","121","223,9"
"40",25,"STJERNEN Andreas","NOR",1988,"120","118","221,8"
"41",26,"KLIMOV Evgeniy","RUS",1994,"132,5","115,5","218,4"
"42",27,"FREITAG Richard","GER",1991,"121","120","214,8"
"43",28,"ZOGRAFSKI Vladimir","BUL",1993,"125","119","209,6"
"44",29,"KOBAYASHI Junshiro","JPN",1991,"123,5","114","209,3"
"45",30,"KOZISEK Cestmir","CZE",1991,"118,5","120,5","206,1"
"46",31,"FANNEMEL Anders","NOR",1991,"118,5","","104"
"47",32,"KASAI Noriaki","JPN",1972,"119","","103,9"
"48",33,"HOERL Jan","AUT",1998,"120","","103,2"
"49",34,"NAKAMURA Naoki","JPN",1996,"120","","101,9"
"50",35,"ASCHENWALD Philipp","AUT",1995,"115,5","","100,5"
"51",36,"HULA Stefan","POL",1986,"115","","99,4"
"52",36,"TANDE Daniel Andre","NOR",1994,"115,5","","99,4"
"53",38,"BOYD-CLOWES Mackenzie","CAN",1991,"116","","96,4"
"54",39,"LANISEK Anze","SLO",1996,"112","","95,8"
"55",40,"KOT Maciej","POL",1991,"115","","95"
"56",41,"AIGNER Clemens","AUT",1993,"114","","94,5"
"57",42,"LEITNER Clemens","AUT",1998,"114","","93,6"
"58",43,"ZAJC Timi","SLO",2000,"114","","92,8"
"59",44,"HOFER Thomas","AUT",1996,"113,5","","90,2"
"60",45,"WOLNY Jakub","POL",1995,"109,5","","88,9"
"61",46,"POLASEK Viktor","CZE",1997,"112,5","","88,6"
"62",47,"INSAM Alex","ITA",1997,"110","","87"
"63",48,"SIEGEL David","GER",1996,"112,5","","85,1"
"64",49,"ALAMOMMO Andreas","FIN",1998,"105,5","","75,2"
"65",50,"DAMJAN Jernej","SLO",1983,"103","","73"
