"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AIGNER Clemens","AUT",1993,NA,"","Tq"
"2",NA,"ALAMOMMO Andreas","FIN",1998,NA,"","Tq"
"3",NA,"BICKNER Kevin","USA",1996,NA,"","Tq"
"4",NA,"BOYD-CLOWES Mackenzie","CAN",1991,NA,"","Tq"
"5",NA,"FREITAG Richard","GER",1991,NA,"","Tq"
"6",NA,"HULA Stefan","POL",1986,NA,"","Tq"
"7",NA,"INSAM Alex","ITA",1997,NA,"","Tq"
"8",NA,"KORNILOV Denis","RUS",1986,NA,"","Tq"
"9",NA,"LARSON Casey","USA",1998,NA,"","Tq"
"10",NA,"MAKSIMOCHKIN Mikhail","RUS",1993,NA,"","Tq"
"11",NA,"MUMINOV Sabirzhan","KAZ",1994,NA,"","Tq"
"12",NA,"PEIER Killian","SUI",1995,NA,"","Tq"
"13",NA,"PETER Dominik","SUI",2001,NA,"","Tq"
"14",NA,"SCHMID Constantin","GER",1999,NA,"","Tq"
"15",NA,"SCHULER Andreas","SUI",1995,NA,"","Tq"
"16",NA,"TROFIMOV Roman Sergeevich","RUS",1989,NA,"","Tq"
"17",NA,"WASEK Pawel","POL",1999,NA,"","Tq"
"18",NA,"WOHLGENANNT Ulrich","AUT",1994,NA,"","Tq"
"19",NA,"ZOGRAFSKI Vladimir","BUL",1993,NA,"","Tq"
"20",NA,"ASCHENWALD Philipp","AUT",1995,NA,"","DNSF"
"21",1,"STOCH Kamil","POL",1987,214.5,"227,5","413,2"
"22",2,"KLIMOV Evgeniy","RUS",1994,220.5,"223,5","407,9"
"23",3,"KUBACKI Dawid","POL",1990,207,"228,5","405,4"
"24",4,"ZYLA Piotr","POL",1987,217,"220,5","400,4"
"25",5,"TANDE Daniel Andre","NOR",1994,203.5,"226","398,3"
"26",6,"WOLNY Jakub","POL",1995,216,"211,5","391,1"
"27",7,"KRAFT Stefan","AUT",1993,206,"213","379,8"
"28",8,"FORFANG Johann Andre","NOR",1995,203.5,"216,5","378"
"29",9,"KOBAYASHI Ryoyu","JPN",1996,220.5,"206","377,5"
"30",10,"EISENBICHLER Markus","GER",1991,210.5,"206,5","374,8"
"31",11,"KASAI Noriaki","JPN",1972,202,"211,5","373,1"
"32",12,"STJERNEN Andreas","NOR",1988,203,"205,5","368,8"
"33",13,"ZAJC Timi","SLO",2000,207.5,"201,5","368,5"
"34",14,"HAYBOECK Michael","AUT",1991,200.5,"202","363,2"
"35",15,"JOHANSSON Robert","NOR",1990,196.5,"211,5","361"
"36",16,"PREVC Domen","SLO",1999,203,"197","360,2"
"37",17,"LEYHE Stephan","GER",1992,199.5,"199,5","353,1"
"38",18,"SEMENIC Anze","SLO",1993,202.5,"194","352,7"
"39",19,"SATO Yukiya","JPN",1995,204.5,"194","350,4"
"40",20,"AALTO Antti","FIN",1995,204,"205","349,8"
"41",21,"AMMANN Simon","SUI",1981,212.5,"192,5","346,9"
"42",22,"ITO Daiki","JPN",1985,196,"193,5","346,3"
"43",23,"HUBER Daniel","AUT",1993,192.5,"198,5","344,3"
"44",24,"KOBAYASHI Junshiro","JPN",1991,201,"190,5","343,4"
"45",25,"KOUDELKA Roman","CZE",1989,200,"190","341,8"
"46",26,"TEPES Jurij","SLO",1989,189,"190,5","327"
"47",27,"NOUSIAINEN Eetu","FIN",1997,204,"188","326,6"
"48",28,"KOZISEK Cestmir","CZE",1991,203.5,"188,5","324,8"
"49",29,"HAMANN Martin","GER",1997,224,"176","321,6"
"50",30,"GEIGER Karl","GER",1993,200,"173,5","318"
"51",31,"WELLINGER Andreas","GER",1995,184,"","165,4"
"52",32,"BARTOL Tilen","SLO",1997,189,"","163,9"
"53",33,"GRANERUD Halvor Egner","NOR",1996,181.5,"","162,7"
"54",34,"FANNEMEL Anders","NOR",1991,181,"","160,1"
"55",35,"HOERL Jan","AUT",1998,196,"","156,3"
"56",36,"LANISEK Anze","SLO",1996,182.5,"","155,1"
"57",37,"JELAR Ziga","SLO",1997,183.5,"","135"
"58",38,"NAKAMURA Naoki","JPN",1996,172,"","131,7"
"59",39,"VANCURA Tomas II","CZE",1996,80,"","0"
