"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AIGNER Clemens","AUT",1993,"","","Tq"
"2",NA,"ALAMOMMO Andreas","FIN",1998,"","","Tq"
"3",NA,"BICKNER Kevin","USA",1996,"","","Tq"
"4",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"","","Tq"
"5",NA,"COLLOREDO Sebastian","ITA",1987,"","","Tq"
"6",NA,"DAMJAN Jernej","SLO",1983,"","","Tq"
"7",NA,"FANNEMEL Anders","NOR",1991,"","","Tq"
"8",NA,"FETTNER Manuel","AUT",1985,"","","Tq"
"9",NA,"HAMANN Martin","GER",1997,"","","Tq"
"10",NA,"HAUSWIRTH Sandro","SUI",2000,"","","Tq"
"11",NA,"HLAVA Lukas","CZE",1984,"","","Tq"
"12",NA,"HUBER Stefan","AUT",1994,"","","Tq"
"13",NA,"HULA Stefan","POL",1986,"","","Tq"
"14",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"15",NA,"KRANJEC Robert","SLO",1981,"","","Tq"
"16",NA,"LANISEK Anze","SLO",1996,"","","Tq"
"17",NA,"LARSON Casey","USA",1998,"","","Tq"
"18",NA,"MAEAETTAE Jarkko","FIN",1994,"","","Tq"
"19",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"20",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"21",NA,"NOMME Martti","EST",1993,"","","Tq"
"22",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"23",NA,"PASCHKE Pius","GER",1990,"","","Tq"
"24",NA,"PEIER Killian","SUI",1995,"","","Tq"
"25",NA,"SAKALA Filip","CZE",1996,"","","Tq"
"26",NA,"SERGEEV Maksim","RUS",1999,"","","Tq"
"27",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"28",NA,"VANCURA Tomas II","CZE",1996,"","","Tq"
"29",NA,"ZOGRAFSKI Vladimir","BUL",1993,"","","Tq"
"30",NA,"AIGRO Artti","EST",1999,"","","DSQK"
"31",NA,"TKACHENKO Sergey","KAZ",1999,"","","DSQK"
"32",NA,"LINDVIK Marius","NOR",1998,"","","DNSF"
"33",1,"EISENBICHLER Markus","GER",1991,"238,5","233","445"
"34",2,"KOBAYASHI Ryoyu","JPN",1996,"242","220","438,1"
"35",3,"ZYLA Piotr","POL",1987,"242","234","437,3"
"36",4,"ZAJC Timi","SLO",2000,"240","228,5","422,5"
"37",5,"PREVC Domen","SLO",1999,"233,5","224","415,2"
"38",6,"AMMANN Simon","SUI",1981,"234,5","238","411,6"
"39",7,"KUBACKI Dawid","POL",1990,"222","230","405,5"
"40",8,"FORFANG Johann Andre","NOR",1995,"230","221,5","405,4"
"41",9,"GEIGER Karl","GER",1993,"227","226","404,7"
"42",10,"PREVC Peter","SLO",1992,"225,5","226,5","401,5"
"43",11,"KLIMOV Evgeniy","RUS",1994,"228","227","400"
"44",12,"WOLNY Jakub","POL",1995,"235,5","214","395,6"
"45",13,"KOBAYASHI Junshiro","JPN",1991,"217","228","393,3"
"46",14,"KRAFT Stefan","AUT",1993,"214","213","388"
"47",15,"FREITAG Richard","GER",1991,"224","217","387,3"
"48",16,"HUBER Daniel","AUT",1993,"230,5","218","386,4"
"49",17,"HAYBOECK Michael","AUT",1991,"233","204,5","385,8"
"50",18,"STOCH Kamil","POL",1987,"211","209,5","378,1"
"51",19,"KASAI Noriaki","JPN",1972,"219,5","210","376,6"
"52",20,"PEDERSEN Robin","NOR",1996,"206","212","371,6"
"53",20,"SEMENIC Anze","SLO",1993,"219","217,5","371,6"
"54",22,"ASCHENWALD Philipp","AUT",1995,"218,5","213,5","368,8"
"55",23,"SCHMID Constantin","GER",1999,"212","213,5","365,8"
"56",24,"SATO Yukiya","JPN",1995,"216,5","206,5","362,9"
"57",25,"JOHANSSON Robert","NOR",1990,"215","207","360,2"
"58",26,"WELLINGER Andreas","GER",1995,"213","211,5","359,7"
"59",27,"ITO Daiki","JPN",1985,"209,5","206,5","359,5"
"60",28,"NAKAMURA Naoki","JPN",1996,"205,5","203","358,8"
"61",29,"PAVLOVCIC Bor","SLO",1998,"201,5","211","354,1"
"62",30,"VASSILIEV Dimitry","RUS",1979,"200","","168,5"
"63",31,"BARTOL Tilen","SLO",1997,"199","","167,6"
"64",32,"INSAM Alex","ITA",1997,"199,5","","166,5"
"65",33,"PETER Dominik","SUI",2001,"197,5","","166,2"
"66",34,"AALTO Antti","FIN",1995,"207,5","","165,7"
"67",35,"KOT Maciej","POL",1991,"197","","164,9"
"68",36,"GRANERUD Halvor Egner","NOR",1996,"211,5","","164,5"
"69",37,"JELAR Ziga","SLO",1997,"191","","156,1"
"70",38,"HVALA Jaka","SLO",1993,"192,5","","152,9"
"71",39,"TEPES Jurij","SLO",1989,"183","","150,7"
