"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"HAZETDINOV Ilmir","RUS",1991,"","","Tq"
"2",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"3",NA,"MAEAETTAE Jarkko","FIN",1994,"","","Tq"
"4",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"5",NA,"PREVC Peter","SLO",1992,"","","Tq"
"6",NA,"SERGEEV Maksim","RUS",1999,"","","Tq"
"7",NA,"TEPES Jurij","SLO",1989,"","","Tq"
"8",NA,"DAMJAN Jernej","SLO",1983,"","","DSQF"
"9",1,"STOCH Kamil","POL",1987,"132,5","129","280,9"
"10",2,"KOBAYASHI Ryoyu","JPN",1996,"124","129,5","263,7"
"11",3,"JOHANSSON Robert","NOR",1990,"127,5","124","260,1"
"12",4,"KRAFT Stefan","AUT",1993,"128","120","257,1"
"13",5,"GRANERUD Halvor Egner","NOR",1996,"118,5","128","255,7"
"14",6,"GEIGER Karl","GER",1993,"118,5","129","255,2"
"15",7,"FORFANG Johann Andre","NOR",1995,"122,5","125,5","254,6"
"16",8,"PEIER Killian","SUI",1995,"122,5","122,5","248,8"
"17",9,"AALTO Antti","FIN",1995,"122","122","246,5"
"18",10,"ZYLA Piotr","POL",1987,"121","120","243,5"
"19",11,"ASCHENWALD Philipp","AUT",1995,"123","121","243,2"
"20",12,"AMMANN Simon","SUI",1981,"122,5","119,5","243,1"
"21",13,"HAYBOECK Michael","AUT",1991,"126","118,5","242,8"
"22",14,"WOLNY Jakub","POL",1995,"121,5","121","242,7"
"23",15,"HAMANN Martin","GER",1997,"116,5","122,5","234"
"24",16,"LEYHE Stephan","GER",1992,"116,5","121,5","232,5"
"25",17,"KOUDELKA Roman","CZE",1989,"116","119,5","230,4"
"26",18,"ZOGRAFSKI Vladimir","BUL",1993,"114","122,5","228,5"
"27",19,"FREITAG Richard","GER",1991,"120","115,5","227,3"
"28",20,"HOERL Jan","AUT",1998,"116,5","118","226,4"
"29",21,"KOBAYASHI Junshiro","JPN",1991,"115","115,5","225,9"
"30",22,"SEMENIC Anze","SLO",1993,"122,5","113","224,1"
"31",23,"FETTNER Manuel","AUT",1985,"116","117","224"
"32",24,"LANISEK Anze","SLO",1996,"112,5","119","223,7"
"33",25,"PAVLOVCIC Bor","SLO",1998,"119","117","222,6"
"34",26,"AIGNER Clemens","AUT",1993,"115","115,5","215,7"
"35",27,"ITO Daiki","JPN",1985,"115,5","110,5","214,7"
"36",28,"KUBACKI Dawid","POL",1990,"124,5","103","210,7"
"37",29,"ALAMOMMO Andreas","FIN",1998,"116,5","110","208,7"
"38",30,"SCHLIERENZAUER Gregor","AUT",1990,"114","102","197,1"
"39",31,"NOUSIAINEN Eetu","FIN",1997,"116,5","","107,8"
"40",32,"WELLINGER Andreas","GER",1995,"108,5","","103,4"
"41",33,"KOT Maciej","POL",1991,"111","","101,8"
"42",33,"SCHMID Constantin","GER",1999,"113,5","","101,8"
"43",35,"PETER Dominik","SUI",2001,"109","","95,8"
"44",36,"POLASEK Viktor","CZE",1997,"109","","95,2"
"45",37,"KOZISEK Cestmir","CZE",1991,"110","","94,6"
"46",38,"JELAR Ziga","SLO",1997,"108,5","","93,9"
"47",39,"BOYD-CLOWES Mackenzie","CAN",1991,"107","","93,3"
"48",40,"SATO Yukiya","JPN",1995,"107","","91,8"
"49",41,"NAZAROV Mikhail","RUS",1994,"105","","85,7"
"50",42,"MAKSIMOCHKIN Mikhail","RUS",1993,"104,5","","85,1"
"51",43,"WASEK Pawel","POL",1999,"103","","82,3"
"52",44,"SCHULER Andreas","SUI",1995,"104,5","","81"
"53",45,"HLAVA Lukas","CZE",1984,"96","","74"
"54",46,"KASAI Noriaki","JPN",1972,"95,5","","68,9"
"55",47,"NAKAMURA Naoki","JPN",1996,"93","","68,7"
"56",48,"TEPES Jurij","SLO",1989,"91","","59"
"57",49,"NOMME Martti","EST",1993,"89","","51,7"
