"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"ALAMOMMO Andreas","FIN",1998,"","","Tq"
"2",NA,"AMMANN Simon","SUI",1981,"","","Tq"
"3",NA,"BICKNER Kevin","USA",1996,"","","Tq"
"4",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"","","Tq"
"5",NA,"FANNEMEL Anders","NOR",1991,"","","Tq"
"6",NA,"HOERL Jan","AUT",1998,"","","Tq"
"7",NA,"HULA Stefan","POL",1986,"","","Tq"
"8",NA,"INSAM Alex","ITA",1997,"","","Tq"
"9",NA,"KORNILOV Denis","RUS",1986,"","","Tq"
"10",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"11",NA,"LARSON Casey","USA",1998,"","","Tq"
"12",NA,"MAKSIMOCHKIN Mikhail","RUS",1993,"","","Tq"
"13",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"14",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"15",NA,"PETER Dominik","SUI",2001,"","","Tq"
"16",NA,"SCHULER Andreas","SUI",1995,"","","Tq"
"17",NA,"TROFIMOV Roman Sergeevich","RUS",1989,"","","Tq"
"18",NA,"WASEK Pawel","POL",1999,"","","Tq"
"19",NA,"WELLINGER Andreas","GER",1995,"","","Tq"
"20",1,"KOBAYASHI Ryoyu","JPN",1996,"224","234","427"
"21",2,"EISENBICHLER Markus","GER",1991,"219,5","237,5","426,5"
"22",3,"KRAFT Stefan","AUT",1993,"213","230","421,7"
"23",4,"ZYLA Piotr","POL",1987,"218,5","221","417,2"
"24",5,"JOHANSSON Robert","NOR",1990,"211,5","229","414,4"
"25",6,"STOCH Kamil","POL",1987,"207","228,5","411,3"
"26",7,"ASCHENWALD Philipp","AUT",1995,"216","220","408,7"
"27",8,"FORFANG Johann Andre","NOR",1995,"204,5","230,5","408,3"
"28",9,"ZAJC Timi","SLO",2000,"213,5","228,5","404,3"
"29",10,"SATO Yukiya","JPN",1995,"211,5","222","403,3"
"30",11,"HAYBOECK Michael","AUT",1991,"214","218,5","400,2"
"31",12,"SEMENIC Anze","SLO",1993,"204,5","224,5","396"
"32",13,"PREVC Domen","SLO",1999,"207","218,5","395,9"
"33",14,"TANDE Daniel Andre","NOR",1994,"206","214","394,3"
"34",15,"GRANERUD Halvor Egner","NOR",1996,"199","220","393,1"
"35",16,"WOLNY Jakub","POL",1995,"201,5","218,5","390,8"
"36",17,"AIGNER Clemens","AUT",1993,"209","209","386,8"
"37",18,"GEIGER Karl","GER",1993,"203,5","214,5","385,8"
"38",19,"KOUDELKA Roman","CZE",1989,"204","212","385,2"
"39",20,"FREITAG Richard","GER",1991,"203,5","206,5","377,6"
"40",21,"KASAI Noriaki","JPN",1972,"205","210","376,5"
"41",22,"KUBACKI Dawid","POL",1990,"199","207","373,2"
"42",23,"STJERNEN Andreas","NOR",1988,"204,5","201,5","363,3"
"43",24,"BARTOL Tilen","SLO",1997,"196","202,5","362,9"
"44",25,"ITO Daiki","JPN",1985,"199","199","360,4"
"45",26,"TEPES Jurij","SLO",1989,"200","194","359,8"
"46",27,"KOBAYASHI Junshiro","JPN",1991,"198,5","189","350,1"
"47",28,"WOHLGENANNT Ulrich","AUT",1994,"195","192","346,3"
"48",29,"KLIMOV Evgeniy","RUS",1994,"197,5","187","343,2"
"49",30,"HAMANN Martin","GER",1997,"198","186","342,5"
"50",31,"JELAR Ziga","SLO",1997,"197,5","","175,4"
"51",32,"PEIER Killian","SUI",1995,"195,5","","175"
"52",33,"SCHMID Constantin","GER",1999,"195,5","","174,4"
"53",34,"LANISEK Anze","SLO",1996,"191","","170,4"
"54",35,"LEYHE Stephan","GER",1992,"194,5","","169,6"
"55",36,"NAKAMURA Naoki","JPN",1996,"190,5","","167,3"
"56",37,"HUBER Daniel","AUT",1993,"186,5","","166,3"
"57",38,"VANCURA Tomas II","CZE",1996,"188","","163,7"
"58",39,"ZOGRAFSKI Vladimir","BUL",1993,"187","","162,7"
"59",40,"AALTO Antti","FIN",1995,"171,5","","144"
