"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"ALAMOMMO Andreas","FIN",1998,"","","Tq"
"2",NA,"ASCHENWALD Philipp","AUT",1995,"","","Tq"
"3",NA,"COLLOREDO Sebastian","ITA",1987,"","","Tq"
"4",NA,"DAMJAN Jernej","SLO",1983,"","","Tq"
"5",NA,"GRANERUD Halvor Egner","NOR",1996,"","","Tq"
"6",NA,"KANTYKA Przemyslaw","POL",1996,"","","Tq"
"7",NA,"KASAI Noriaki","JPN",1972,"","","Tq"
"8",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"9",NA,"MOGEL Zak","SLO",2001,"","","Tq"
"10",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"11",NA,"MURANKA Klemens","POL",1994,"","","Tq"
"12",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"13",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"14",NA,"PILCH Tomasz","POL",2000,"","","Tq"
"15",NA,"STEKALA Andrzej","POL",1995,"","","Tq"
"16",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"17",NA,"WASEK Pawel","POL",1999,"","","Tq"
"18",NA,"ZNISZCZOL Aleksander","POL",1994,"","","Tq"
"19",NA,"VASSILIEV Dimitry","RUS",1979,"","","DNSF"
"20",1,"KLIMOV Evgeniy","RUS",1994,"127,5","131,5","263,4"
"21",2,"LEYHE Stephan","GER",1992,"124,5","130,5","256,7"
"22",3,"KOBAYASHI Ryoyu","JPN",1996,"137,5","127","255,6"
"23",4,"STOCH Kamil","POL",1987,"126,5","127","255,3"
"24",5,"ZAJC Timi","SLO",2000,"126","127","253,4"
"25",6,"ZYLA Piotr","POL",1987,"124,5","131","251,3"
"26",7,"AALTO Antti","FIN",1995,"123","127","251"
"27",8,"KUBACKI Dawid","POL",1990,"124","128","250,6"
"28",9,"GEIGER Karl","GER",1993,"120,5","129","249,5"
"29",10,"FORFANG Johann Andre","NOR",1995,"122,5","128","249,3"
"30",11,"WELLINGER Andreas","GER",1995,"123,5","132","248,8"
"31",12,"POLASEK Viktor","CZE",1997,"127","127","247,8"
"32",13,"SIEGEL David","GER",1996,"121","124,5","243,7"
"33",14,"FANNEMEL Anders","NOR",1991,"123,5","127,5","243"
"34",15,"EISENBICHLER Markus","GER",1991,"124,5","123","242,4"
"35",16,"JOHANSSON Robert","NOR",1990,"122,5","125","241,5"
"36",17,"PEIER Killian","SUI",1995,"122,5","124","241,2"
"37",18,"HUBER Daniel","AUT",1993,"121,5","124,5","240"
"38",19,"KOBAYASHI Junshiro","JPN",1991,"122,5","122,5","239,9"
"39",20,"LANISEK Anze","SLO",1996,"124,5","121","238,9"
"40",21,"KRAFT Stefan","AUT",1993,"119,5","118,5","237,8"
"41",22,"FREITAG Richard","GER",1991,"120","122,5","233,1"
"42",23,"WOLNY Jakub","POL",1995,"121","120,5","232,8"
"43",24,"AIGNER Clemens","AUT",1993,"119","121,5","231"
"44",25,"KOUDELKA Roman","CZE",1989,"119","119,5","225"
"45",26,"SEMENIC Anze","SLO",1993,"123","116,5","219,9"
"46",27,"FETTNER Manuel","AUT",1985,"119,5","116,5","218,6"
"47",28,"INSAM Alex","ITA",1997,"119,5","120","216,9"
"48",29,"HLAVA Lukas","CZE",1984,"122,5","113,5","212"
"49",29,"KOT Maciej","POL",1991,"116","111,5","212"
"50",31,"MAEAETTAE Jarkko","FIN",1994,"121,5","","108,5"
"51",32,"HAYBOECK Michael","AUT",1991,"116","","108,1"
"52",33,"SCHULER Andreas","SUI",1995,"118,5","","108"
"53",34,"ITO Daiki","JPN",1985,"115","","107,7"
"54",35,"STJERNEN Andreas","NOR",1988,"119","","107,3"
"55",36,"TANDE Daniel Andre","NOR",1994,"113","","104,9"
"56",37,"BOYD-CLOWES Mackenzie","CAN",1991,"114","","104,7"
"57",38,"HULA Stefan","POL",1986,"115","","104,1"
"58",39,"PASCHKE Pius","GER",1990,"115,5","","103,9"
"59",40,"PAVLOVCIC Bor","SLO",1998,"114,5","","103,6"
"60",41,"NAGLIC Tomaz","SLO",1989,"118","","103,3"
"61",42,"BICKNER Kevin","USA",1996,"113,5","","102,5"
"62",43,"TAKEUCHI Taku","JPN",1987,"113","","98,8"
"63",44,"NAKAMURA Naoki","JPN",1996,"114,5","","94,5"
"64",45,"DESCHWANDEN Gregor","SUI",1991,"109,5","","93,8"
"65",46,"AMMANN Simon","SUI",1981,"110,5","","93,7"
"66",47,"ZOGRAFSKI Vladimir","BUL",1993,"109,5","","88,5"
"67",48,"SCHLIERENZAUER Gregor","AUT",1990,"104,5","","79,1"
"68",49,"KORNILOV Denis","RUS",1986,"104,5","","78,4"
