"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"LEJSEK Frantisek","CZE",2002,"","","Tq"
"2",1,"GRANERUD Halvor Egner","NOR",1996,"129","141","287,7"
"3",2,"KUBACKI Dawid","POL",1990,"137,5","124","286,6"
"4",3,"KRAFT Stefan","AUT",1993,"134","145,5","278,5"
"5",4,"LANISEK Anze","SLO",1996,"126","136,5","275,1"
"6",5,"HOERL Jan","AUT",1998,"139","126","271,6"
"7",6,"EISENBICHLER Markus","GER",1991,"130,5","132","265"
"8",7,"STOCH Kamil","POL",1987,"126,5","124","261,6"
"9",8,"LINDVIK Marius","NOR",1998,"128","121,5","260,4"
"10",9,"TSCHOFENIG Daniel","AUT",2002,"126,5","129","258,7"
"11",10,"AIGNER Clemens","AUT",1993,"127,5","134","258,2"
"12",11,"WELLINGER Andreas","GER",1995,"133","129","257,4"
"13",12,"HAYBOECK Michael","AUT",1991,"124,5","132","255,9"
"14",13,"KOS Lovro","SLO",1999,"129,5","128","255,8"
"15",14,"GEIGER Karl","GER",1993,"121","133,5","249"
"16",15,"FETTNER Manuel","AUT",1985,"112","133","247,3"
"17",16,"JELAR Ziga","SLO",1997,"133","120,5","245,4"
"18",17,"PREVC Peter","SLO",1992,"120,5","130,5","244"
"19",18,"FORFANG Johann Andre","NOR",1995,"124,5","129","241,7"
"20",19,"LEYHE Stephan","GER",1992,"127","123","236,1"
"21",20,"DESCHWANDEN Gregor","SUI",1991,"118","123","235,5"
"22",21,"HABDAS Jan","POL",2003,"129","123","231,1"
"23",22,"SCHMID Constantin","GER",1999,"122","125","230,7"
"24",23,"PALOSAARI Vilho","FIN",2004,"130,5","125,5","230,2"
"25",24,"LEITNER Clemens","AUT",1998,"124,5","118","227"
"26",25,"IPCIOGLU Fatih Arda","TUR",1997,"130","118,5","226,4"
"27",26,"AALTO Antti","FIN",1995,"120","114","225,8"
"28",27,"ZNISZCZOL Aleksander","POL",1994,"125","129","221,7"
"29",28,"TANDE Daniel Andre","NOR",1994,"120","114,5","218,8"
"30",29,"RAIMUND Philipp","GER",2000,"124","128","216,2"
"31",30,"WASEK Pawel","POL",1999,"118","114","214"
"32",31,"MASLE Rok","SLO",2004,"115","","107,6"
"33",32,"URLAUB Andrew","USA",2001,"120","","106,9"
"34",33,"KYTOESAHO Niko","FIN",1999,"114","","106,1"
"35",34,"NOUSIAINEN Eetu","FIN",1997,"119","","105,7"
"36",35,"PREVC Domen","SLO",1999,"130","","101,4"
"37",36,"LARSON Casey","USA",1998,"112,5","","101,1"
"38",37,"ZAJC Timi","SLO",2000,"113,5","","100,2"
"39",38,"ZOGRAFSKI Vladimir","BUL",1993,"116,5","","99,4"
"40",39,"ZYLA Piotr","POL",1987,"111,5","","93,8"
"41",40,"KOUDELKA Roman","CZE",1989,"109,5","","90"
"42",41,"DEAN Decker","USA",2000,"109,5","","89,8"
"43",42,"SUNDAL Kristoffer Eriksen","NOR",2001,"100,5","","87,9"
"44",43,"SPULBER Mihnea Alexandru","ROU",2000,"93,5","","78"
"45",44,"BEDIR Muhammed Ali","TUR",2000,"97,5","","73"
"46",45,"SAKALA Filip","CZE",1996,"93,5","","70,7"
"47",46,"CACINA Daniel Andrei","ROU",2001,"106,5","","69,6"
"48",47,"FELDOREAN Andrei","ROU",2000,"99,5","","69,4"
"49",48,"BELSHAW Erik","USA",2004,"98,5","","67,8"
"50",49,"OESTVOLD Benjamin","NOR",2001,"90","","65"
"51",50,"MITROFAN Nicolae Sorin","ROU",1999,"89","","56,3"
