"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BEDIR Muhammed Ali","TUR",2000,"","","Tq"
"2",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"3",NA,"CHOI Heung-Chul","KOR",1981,"","","Tq"
"4",NA,"KASAI Noriaki","JPN",1972,"","","Tq"
"5",NA,"KOBAYASHI Junshiro","JPN",1991,"","","Tq"
"6",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"7",NA,"MOGEL Zak","SLO",2001,"","","Tq"
"8",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"9",NA,"OESTVOLD Benjamin","NOR",2001,"","","Tq"
"10",NA,"PEIER Killian","SUI",1995,"","","Tq"
"11",NA,"RYDL Radek","CZE",2001,"","","Tq"
"12",NA,"SATO Yukiya","JPN",1995,"","","Tq"
"13",NA,"SHIMIZU Reruhi","JPN",1993,"","","Tq"
"14",NA,"SPULBER Mihnea Alexandru","ROU",2000,"","","Tq"
"15",NA,"LARSON Casey","USA",1998,"","","NPS"
"16",1,"KOBAYASHI Ryoyu","JPN",1996,"135","130","271,5"
"17",2,"KUBACKI Dawid","POL",1990,"137","125,5","264,3"
"18",3,"GRANERUD Halvor Egner","NOR",1996,"130,5","126","262,6"
"19",4,"STOCH Kamil","POL",1987,"133","123,5","253"
"20",5,"KRAFT Stefan","AUT",1993,"130","132","252,6"
"21",6,"LANISEK Anze","SLO",1996,"130,5","127","247,9"
"22",7,"ZAJC Timi","SLO",2000,"128,5","132","245,9"
"23",8,"WELLINGER Andreas","GER",1995,"133,5","122","245,3"
"24",9,"TANDE Daniel Andre","NOR",1994,"127","130","244,4"
"25",10,"DESCHWANDEN Gregor","SUI",1991,"124,5","132,5","244,1"
"26",11,"HOERL Jan","AUT",1998,"128,5","130,5","242,7"
"27",12,"HAYBOECK Michael","AUT",1991,"131","123","240,8"
"28",12,"JOHANSSON Robert","NOR",1990,"129","125","240,8"
"29",14,"ZYLA Piotr","POL",1987,"131,5","124,5","239,3"
"30",15,"PREVC Peter","SLO",1992,"127","130","239,2"
"31",16,"TSCHOFENIG Daniel","AUT",2002,"128,5","125","239,1"
"32",17,"AIGNER Clemens","AUT",1993,"123","128,5","235,4"
"33",18,"JELAR Ziga","SLO",1997,"123,5","126","232,7"
"34",19,"LINDVIK Marius","NOR",1998,"125","128,5","232,1"
"35",20,"GEIGER Karl","GER",1993,"127","126","231,3"
"36",21,"BRESADOLA Giovanni","ITA",2001,"121","130","230"
"37",22,"SCHMID Constantin","GER",1999,"124","124","227,7"
"38",23,"EISENBICHLER Markus","GER",1991,"122,5","129,5","227,1"
"39",24,"LEYHE Stephan","GER",1992,"123","122","223,8"
"40",25,"FORFANG Johann Andre","NOR",1995,"122,5","124,5","219,8"
"41",26,"LEITNER Clemens","AUT",1998,"118,5","124","214,3"
"42",27,"FETTNER Manuel","AUT",1985,"128","115,5","210,7"
"43",28,"BOYD-CLOWES Mackenzie","CAN",1991,"119","118","207,8"
"44",29,"KOS Lovro","SLO",1999,"122,5","117,5","202,9"
"45",30,"NAKAMURA Naoki","JPN",1996,"120,5","112","195,4"
"46",31,"SUNDAL Kristoffer Eriksen","NOR",2001,"118","","108,3"
"47",32,"NIKAIDO Ren","JPN",2001,"117,5","","106,8"
"48",33,"WASEK Pawel","POL",1999,"118","","105,9"
"49",34,"AALTO Antti","FIN",1995,"116","","105,4"
"50",35,"RAIMUND Philipp","GER",2000,"117","","105"
"51",36,"SATO Keiichi","JPN",1997,"118,5","","104,2"
"52",37,"IPCIOGLU Fatih Arda","TUR",1997,"116,5","","104"
"53",38,"ZNISZCZOL Aleksander","POL",1994,"114","","102,6"
"54",39,"ZOGRAFSKI Vladimir","BUL",1993,"114","","102,4"
"55",40,"PREVC Domen","SLO",1999,"114,5","","101,2"
"56",41,"KOUDELKA Roman","CZE",1989,"114,5","","99,7"
"57",42,"CECON Francesco","ITA",2001,"110","","92,9"
"58",43,"PETER Dominik","SUI",2001,"111","","92,8"
"59",44,"NAITO Tomofumi","JPN",1993,"109","","89,6"
"60",45,"DEAN Decker","USA",2000,"110","","89,2"
"61",46,"AIGRO Artti","EST",1999,"108","","88"
"62",47,"TAKEUCHI Taku","JPN",1987,"106","","87,3"
"63",48,"IWASA Yuken","JPN",1999,"106","","85,2"
"64",49,"INSAM Alex","ITA",1997,"106,5","","82,5"
"65",50,"HARADA Yumu","JPN",1990,"100","","73,9"
