"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BEDIR Muhammed Ali","TUR",2000,"","","Tq"
"2",NA,"CECON Francesco","ITA",2001,"","","Tq"
"3",NA,"HEIKKINEN Kalle","FIN",1999,"","","Tq"
"4",NA,"IMHOF Remo","SUI",2003,"","","Tq"
"5",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"6",NA,"JOHANSSON Robert","NOR",1990,"","","Tq"
"7",NA,"KOUDELKA Roman","CZE",1989,"","","Tq"
"8",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"9",NA,"URLAUB Andrew","USA",2001,"","","Tq"
"10",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"11",NA,"ZOGRAFSKI Vladimir","BUL",1993,"","","Tq"
"12",1,"LANISEK Anze","SLO",1996,"133","139,5","260,2"
"13",2,"KRAFT Stefan","AUT",1993,"129,5","128,5","254,4"
"14",3,"GEIGER Karl","GER",1993,"119","137,5","253,5"
"15",4,"GRANERUD Halvor Egner","NOR",1996,"128,5","128,5","248"
"16",5,"WELLINGER Andreas","GER",1995,"127","127","247,1"
"17",6,"KOBAYASHI Ryoyu","JPN",1996,"127,5","124","244,4"
"18",7,"SUNDAL Kristoffer Eriksen","NOR",2001,"127,5","126,5","243,7"
"19",8,"TANDE Daniel Andre","NOR",1994,"126,5","126,5","241,9"
"20",9,"KUBACKI Dawid","POL",1990,"120,5","135","241,6"
"21",10,"FORFANG Johann Andre","NOR",1995,"128,5","121,5","241,5"
"22",11,"HAYBOECK Michael","AUT",1991,"120,5","132,5","239,2"
"23",12,"ZAJC Timi","SLO",2000,"124,5","124,5","238,3"
"24",13,"STOCH Kamil","POL",1987,"124,5","124","237,4"
"25",14,"TSCHOFENIG Daniel","AUT",2002,"126","120,5","228,9"
"26",15,"LINDVIK Marius","NOR",1998,"123,5","125,5","227"
"27",16,"FETTNER Manuel","AUT",1985,"124,5","119","225,8"
"28",17,"JELAR Ziga","SLO",1997,"124","123,5","222,7"
"29",18,"DESCHWANDEN Gregor","SUI",1991,"118","126,5","220,3"
"30",19,"AIGNER Clemens","AUT",1993,"119,5","122","218,1"
"31",20,"NAKAMURA Naoki","JPN",1996,"121,5","119,5","217,7"
"32",21,"HOERL Jan","AUT",1998,"117","123,5","217,3"
"33",21,"MASLE Rok","SLO",2004,"124","120","217,3"
"34",23,"PREVC Domen","SLO",1999,"116","119","210,4"
"35",24,"NIKAIDO Ren","JPN",2001,"120,5","113,5","202,7"
"36",25,"LEYHE Stephan","GER",1992,"123,5","114,5","202,5"
"37",25,"RINGEN Sondre","NOR",1996,"120","109","202,5"
"38",27,"KYTOESAHO Niko","FIN",1999,"120,5","111","199"
"39",28,"STEINER Maximilian","AUT",1996,"118,5","112,5","198,9"
"40",29,"ZYLA Piotr","POL",1987,"122,5","106,5","196,3"
"41",30,"SCHMID Constantin","GER",1999,"118","105","180,5"
"42",31,"ZNISZCZOL Aleksander","POL",1994,"115","","99,8"
"43",32,"LARSON Casey","USA",1998,"115","","99,7"
"44",33,"PEIER Killian","SUI",1995,"119,5","","99,3"
"45",34,"AALTO Antti","FIN",1995,"116,5","","97,6"
"46",35,"KOS Lovro","SLO",1999,"114","","96,7"
"47",36,"EISENBICHLER Markus","GER",1991,"114","","96,5"
"48",37,"RAIMUND Philipp","GER",2000,"115,5","","96"
"49",38,"BOYD-CLOWES Mackenzie","CAN",1991,"112","","95,8"
"50",39,"LISSO Justin","GER",1999,"112","","93,7"
"51",39,"NOUSIAINEN Eetu","FIN",1997,"114","","93,7"
"52",41,"AMMANN Simon","SUI",1981,"110","","92,5"
"53",42,"BELSHAW Erik","USA",2004,"114","","90,9"
"54",43,"WOLNY Jakub","POL",1995,"106,5","","85"
"55",44,"WASEK Pawel","POL",1999,"105","","83,7"
"56",45,"SATO Yukiya","JPN",1995,"103,5","","82,6"
"57",46,"INSAM Alex","ITA",1997,"107","","80,7"
"58",47,"KOBAYASHI Junshiro","JPN",1991,"109","","80,6"
"59",48,"SATO Keiichi","JPN",1997,"108,5","","80,2"
"60",49,"AIGRO Artti","EST",1999,"104","","79,1"
"61",50,"BRESADOLA Giovanni","ITA",2001,"100,5","","67,1"
