"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",1,"WELLINGER Andreas","GER",1995,"94","99","240,4"
"2",2,"JELAR Ziga","SLO",1997,"91,5","98,5","240,2"
"3",3,"GEIGER Karl","GER",1993,"91","99","237,9"
"4",4,"EISENBICHLER Markus","GER",1991,"95,5","93","236,9"
"5",5,"RAIMUND Philipp","GER",2000,"95","94","232,8"
"6",6,"SCHMID Constantin","GER",1999,"93","93","229,9"
"7",7,"PETER Dominik","SUI",2001,"94,5","91","227,4"
"8",8,"AIGNER Clemens","AUT",1993,"84,5","94,5","224,2"
"9",9,"INSAM Alex","ITA",1997,"95","96","224,1"
"10",10,"ASCHENWALD Philipp","AUT",1995,"89,5","91,5","220,3"
"11",10,"SCHUSTER Jonas","AUT",2003,"92","92,5","220,3"
"12",12,"PILCH Tomasz","POL",2000,"91,5","89","214"
"13",13,"LEYHE Stephan","GER",1992,"86","89","213,2"
"14",14,"JUROSZEK Kacper","POL",2001,"82,5","92,5","212,9"
"15",15,"SUNDAL Kristoffer Eriksen","NOR",2001,"90,5","89","212,4"
"16",16,"AMMANN Simon","SUI",1981,"91","90","211,7"
"17",17,"HABDAS Jan","POL",2003,"87","89","211,2"
"18",18,"LARSON Casey","USA",1998,"87","91,5","210,9"
"19",19,"ZOGRAFSKI Vladimir","BUL",1993,"89,5","89,5","210,5"
"20",20,"BARTOLJ Maksim","SLO",2003,"87,5","90,5","208,4"
"21",21,"KOUDELKA Roman","CZE",1989,"90","88,5","207,8"
"22",22,"SATO Keiichi","JPN",1997,"89,5","86,5","207,6"
"23",23,"TANDE Daniel Andre","NOR",1994,"83","89","207,5"
"24",24,"RUPITSCH Markus","AUT",1997,"86,5","92,5","207,2"
"25",25,"MASLE Rok","SLO",2004,"85","91","204,1"
"26",26,"HEGGLI Bendik Jakobsen","NOR",2001,"88,5","86","201,7"
"27",27,"KOT Maciej","POL",1991,"85","87","201,5"
"28",28,"MARUSIAK Yevhen","UKR",2000,"86,5","87","200,9"
"29",29,"CACINA Daniel Andrei","ROU",2001,"90,5","82,5","190,7"
"30",30,"RYDL Radek","CZE",2001,"90","82","188,8"
"31",31,"URLAUB Andrew","USA",2001,"84","","94,5"
"32",32,"CECON Francesco","ITA",2001,"89,5","","94,4"
"33",33,"SMID Julijan","AUT",2003,"86,5","","93,1"
"34",34,"VIDIC Matija","SLO",2000,"83,5","","92,5"
"35",35,"KAHOFER Timon-Pascal","AUT",1999,"81,5","","89,3"
"36",36,"BJOERENG Joacim Oedegaard","NOR",1995,"82","","87"
"37",37,"MUMINOV Sabirzhan","KAZ",1994,"80,5","","86,7"
"38",38,"MOGEL Zak","SLO",2001,"83,5","","86,2"
"39",39,"SPULBER Mihnea Alexandru","ROU",2000,"85","","86,1"
"40",40,"TAKEUCHI Taku","JPN",1987,"79","","85,4"
"41",41,"KALINICHENKO Vitaliy","UKR",1993,"83","","84,4"
"42",42,"FUSSENEGGER Andre","AUT",2003,"79","","83,7"
"43",43,"SONG Qiwu","CHN",2001,"80","","81,5"
"44",44,"FELDOREAN Andrei","ROU",2000,"79,5","","80,5"
"45",45,"TKACHENKO Sergey","KAZ",1999,"73,5","","73,4"
"46",46,"ZHEN Weijie","CHN",2003,"79","","73,3"
"47",47,"MITROFAN Nicolae Sorin","ROU",1999,"71,5","","69,2"
