"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AIGRO Artti","EST",1999,"","","Tq"
"2",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"3",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"4",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"5",NA,"FORFANG Johann Andre","NOR",1995,"","","Tq"
"6",NA,"HEGGLI Bendik Jakobsen","NOR",2001,"","","Tq"
"7",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"8",NA,"KOUDELKA Roman","CZE",1989,"","","Tq"
"9",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"10",NA,"MOERTH Francisco","AUT",1999,"","","Tq"
"11",NA,"NIKAIDO Ren","JPN",2001,"","","Tq"
"12",1,"GRANERUD Halvor Egner","NOR",1996,"139","145","304,5"
"13",1,"KRAFT Stefan","AUT",1993,"140","147","304,5"
"14",3,"NAKAMURA Naoki","JPN",1996,"144","139,5","294,9"
"15",4,"LANISEK Anze","SLO",1996,"145","139","294,6"
"16",5,"ZYLA Piotr","POL",1987,"138","139","284,1"
"17",6,"KUBACKI Dawid","POL",1990,"145,5","130","278,7"
"18",7,"WELLINGER Andreas","GER",1995,"133,5","143","277,8"
"19",8,"PASCHKE Pius","GER",1990,"132,5","139,5","276,2"
"20",8,"TSCHOFENIG Daniel","AUT",2002,"138,5","134","276,2"
"21",10,"EISENBICHLER Markus","GER",1991,"137,5","136","275"
"22",11,"FETTNER Manuel","AUT",1985,"141","134","273,8"
"23",12,"HOERL Jan","AUT",1998,"133","138","272,3"
"24",13,"HAYBOECK Michael","AUT",1991,"138","134,5","269,9"
"25",14,"STOCH Kamil","POL",1987,"129","139","269,3"
"26",15,"PREVC Peter","SLO",1992,"125,5","142,5","267,8"
"27",16,"JOHANSSON Robert","NOR",1990,"137","133,5","267,5"
"28",17,"TANDE Daniel Andre","NOR",1994,"136,5","133","264,5"
"29",18,"BRESADOLA Giovanni","ITA",2001,"129","137,5","257,9"
"30",19,"SATO Yukiya","JPN",1995,"129,5","135,5","253,1"
"31",20,"LINDVIK Marius","NOR",1998,"132,5","132","251,4"
"32",21,"SCHMID Constantin","GER",1999,"133,5","124","246,1"
"33",22,"ZAJC Timi","SLO",2000,"130,5","129","244,5"
"34",23,"KOBAYASHI Ryoyu","JPN",1996,"134","126","242,8"
"35",24,"KOS Lovro","SLO",1999,"132,5","127","240,5"
"36",25,"KYTOESAHO Niko","FIN",1999,"130,5","127,5","237,7"
"37",26,"AALTO Antti","FIN",1995,"133","125","233,3"
"38",27,"ASCHENWALD Philipp","AUT",1995,"123,5","123,5","229,5"
"39",28,"WASEK Pawel","POL",1999,"130","117","217,7"
"40",29,"PREVC Domen","SLO",1999,"128","111","203,1"
"41",30,"ZOGRAFSKI Vladimir","BUL",1993,"125,5","109,5","199,1"
"42",31,"DESCHWANDEN Gregor","SUI",1991,"123","","111,8"
"43",32,"LEYHE Stephan","GER",1992,"123,5","","111,4"
"44",33,"GEIGER Karl","GER",1993,"122,5","","110,9"
"45",33,"VASSILYEV Danil","KAZ",2004,"123","","110,9"
"46",35,"BOYD-CLOWES Mackenzie","CAN",1991,"124,5","","109,2"
"47",36,"KOBAYASHI Junshiro","JPN",1991,"122","","108"
"48",37,"DEAN Decker","USA",2000,"123,5","","107,5"
"49",38,"INSAM Alex","ITA",1997,"120","","105"
"50",39,"WOLNY Jakub","POL",1995,"122","","103,4"
"51",40,"ZNISZCZOL Aleksander","POL",1994,"120","","103"
"52",41,"JELAR Ziga","SLO",1997,"119,5","","99,2"
"53",42,"PALOSAARI Vilho","FIN",2004,"115","","87,8"
"54",43,"PETER Dominik","SUI",2001,"109,5","","79,3"
"55",44,"NOUSIAINEN Eetu","FIN",1997,"100,5","","61,7"
"56",45,"PILCH Tomasz","POL",2000,"100","","58,9"
"57",46,"LARSON Casey","USA",1998,"89,5","","55,1"
"58",47,"SATO Keiichi","JPN",1997,"92","","44,1"
"59",48,"SUNDAL Kristoffer Eriksen","NOR",2001,"88","","41"
"60",49,"MUMINOV Sabirzhan","KAZ",1994,"80","","27,9"
"61",50,"CECON Francesco","ITA",2001,"73,5","","8,5"
