"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BRESADOLA Giovanni","ITA",2001,"","","Tq"
"2",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"3",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"4",NA,"GEIGER Karl","GER",1993,"","","Tq"
"5",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"6",NA,"KOUDELKA Roman","CZE",1989,"","","Tq"
"7",NA,"KYTOESAHO Niko","FIN",1999,"","","Tq"
"8",NA,"MARUSIAK Yevhen","UKR",2000,"","","Tq"
"9",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"10",NA,"SATO Keiichi","JPN",1997,"","","Tq"
"11",NA,"LEITNER Clemens","AUT",1998,"","","DSQF"
"12",1,"KUBACKI Dawid","POL",1990,"127","121,5","265,2"
"13",2,"GRANERUD Halvor Egner","NOR",1996,"123","133","261,7"
"14",3,"LANISEK Anze","SLO",1996,"127","121,5","258,8"
"15",4,"KRAFT Stefan","AUT",1993,"129,5","125","255"
"16",5,"STOCH Kamil","POL",1987,"127","121","249,2"
"17",6,"LINDVIK Marius","NOR",1998,"128","121","246,2"
"18",7,"HAYBOECK Michael","AUT",1991,"128","122","239,1"
"19",8,"TSCHOFENIG Daniel","AUT",2002,"117","120,5","234,3"
"20",9,"HOERL Jan","AUT",1998,"122,5","119","233,7"
"21",10,"ZYLA Piotr","POL",1987,"120,5","119","231,5"
"22",11,"ZAJC Timi","SLO",2000,"122,5","117","230,7"
"23",12,"KOS Lovro","SLO",1999,"125,5","118,5","227,9"
"24",13,"RAIMUND Philipp","GER",2000,"116,5","118","227,2"
"25",14,"PREVC Peter","SLO",1992,"117","117,5","226,7"
"26",15,"FETTNER Manuel","AUT",1985,"124,5","115","225,4"
"27",15,"FORFANG Johann Andre","NOR",1995,"123,5","114","225,4"
"28",17,"JOHANSSON Robert","NOR",1990,"120,5","116,5","223,6"
"29",18,"WELLINGER Andreas","GER",1995,"120","114","218,1"
"30",19,"TANDE Daniel Andre","NOR",1994,"120","116,5","216,1"
"31",20,"WASEK Pawel","POL",1999,"119,5","111,5","212,8"
"32",21,"JELAR Ziga","SLO",1997,"112,5","117,5","211"
"33",22,"EISENBICHLER Markus","GER",1991,"117","116","210,5"
"34",23,"ZOGRAFSKI Vladimir","BUL",1993,"116","115,5","209"
"35",24,"PREVC Domen","SLO",1999,"118","113,5","208,8"
"36",25,"NAKAMURA Naoki","JPN",1996,"114","113,5","208,7"
"37",26,"SCHMID Constantin","GER",1999,"117","114,5","207,1"
"38",27,"AALTO Antti","FIN",1995,"115,5","114,5","205,7"
"39",28,"PASCHKE Pius","GER",1990,"119","103","193,6"
"40",29,"AIGRO Artti","EST",1999,"113,5","109,5","190,7"
"41",30,"MALTSEV Kevin","EST",2000,"113,5","105","178,8"
"42",31,"ASCHENWALD Philipp","AUT",1995,"112","","100,6"
"43",32,"KOBAYASHI Ryoyu","JPN",1996,"114","","99,8"
"44",33,"LEYHE Stephan","GER",1992,"114,5","","98,8"
"45",34,"KOBAYASHI Junshiro","JPN",1991,"115","","96,6"
"46",35,"IPCIOGLU Fatih Arda","TUR",1997,"113,5","","94,9"
"47",36,"VASSILYEV Danil","KAZ",2004,"110","","94,4"
"48",37,"DESCHWANDEN Gregor","SUI",1991,"112","","92,8"
"49",38,"INSAM Alex","ITA",1997,"109,5","","91,4"
"50",39,"SATO Yukiya","JPN",1995,"108","","90,1"
"51",40,"DEAN Decker","USA",2000,"106,5","","89,4"
"52",41,"PALOSAARI Vilho","FIN",2004,"109","","88,3"
"53",42,"SUNDAL Kristoffer Eriksen","NOR",2001,"102,5","","87,4"
"54",43,"HABDAS Jan","POL",2003,"106,5","","84,5"
"55",44,"CECON Francesco","ITA",2001,"107,5","","84,1"
"56",45,"HULA Stefan","POL",1986,"102","","82,7"
"57",46,"FANNEMEL Anders","NOR",1991,"106","","80,7"
"58",47,"BELSHAW Erik","USA",2004,"105,5","","80,6"
"59",48,"BEDIR Muhammed Ali","TUR",2000,"101,5","","79,6"
"60",49,"NIKAIDO Ren","JPN",2001,"93,5","","71,7"
