"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"2",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"3",NA,"HAUSWIRTH Sandro","SUI",2000,"","","Tq"
"4",NA,"HOERL Jan","AUT",1998,"","","Tq"
"5",NA,"JUROSZEK Kacper","POL",2001,"","","Tq"
"6",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"7",NA,"KOT Maciej","POL",1991,"","","Tq"
"8",NA,"KYTOESAHO Niko","FIN",1999,"","","Tq"
"9",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"10",NA,"MARUSIAK Yevhen","UKR",2000,"","","Tq"
"11",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"12",NA,"MURANKA Klemens","POL",1994,"","","Tq"
"13",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"14",NA,"PETER Dominik","SUI",2001,"","","Tq"
"15",NA,"RYDL Radek","CZE",2001,"","","Tq"
"16",NA,"SAKALA Filip","CZE",1996,"","","Tq"
"17",NA,"SPULBER Mihnea Alexandru","ROU",2000,"","","Tq"
"18",NA,"STEKALA Andrzej","POL",1995,"","","Tq"
"19",NA,"URLAUB Andrew","USA",2001,"","","Tq"
"20",NA,"DEAN Decker","USA",2000,"","","DSQK"
"21",1,"KUBACKI Dawid","POL",1990,"130,5","132,5","272,2"
"22",2,"GRANERUD Halvor Egner","NOR",1996,"130","133,5","266,6"
"23",3,"KRAFT Stefan","AUT",1993,"125","133,5","258"
"24",4,"FETTNER Manuel","AUT",1985,"123","129","252,4"
"25",5,"ZYLA Piotr","POL",1987,"129","127","250"
"26",6,"TSCHOFENIG Daniel","AUT",2002,"122","121,5","242,2"
"27",7,"KOBAYASHI Ryoyu","JPN",1996,"119","128,5","240,5"
"28",8,"ASCHENWALD Philipp","AUT",1995,"123,5","127,5","239,8"
"29",9,"FORFANG Johann Andre","NOR",1995,"126","122","238,7"
"30",10,"STOCH Kamil","POL",1987,"127,5","116","237"
"31",11,"JOHANSSON Robert","NOR",1990,"116,5","131,5","236,9"
"32",12,"PASCHKE Pius","GER",1990,"122,5","122","236,6"
"33",13,"EISENBICHLER Markus","GER",1991,"123,5","127,5","236,4"
"34",14,"BRESADOLA Giovanni","ITA",2001,"125,5","123","236"
"35",15,"WASEK Pawel","POL",1999,"124,5","121","234,4"
"36",16,"SCHMID Constantin","GER",1999,"129,5","118,5","233,1"
"37",17,"PREVC Peter","SLO",1992,"121,5","118,5","232,6"
"38",18,"SUNDAL Kristoffer Eriksen","NOR",2001,"126","123,5","231"
"39",19,"KOBAYASHI Junshiro","JPN",1991,"121,5","124,5","230,4"
"40",20,"ZAJC Timi","SLO",2000,"117","126,5","229,7"
"41",21,"VILLUMSTAD Fredrik","NOR",1999,"119,5","122,5","227,6"
"42",22,"LINDVIK Marius","NOR",1998,"120,5","136,5","227"
"43",23,"PILCH Tomasz","POL",2000,"125,5","120","221,2"
"44",23,"WELLINGER Andreas","GER",1995,"117,5","124,5","221,2"
"45",25,"LANISEK Anze","SLO",1996,"117","115","219,8"
"46",26,"AIGRO Artti","EST",1999,"125","118,5","217,9"
"47",27,"HULA Stefan","POL",1986,"118,5","113","210,8"
"48",28,"NIKAIDO Ren","JPN",2001,"125","123","210"
"49",29,"VASSILYEV Danil","KAZ",2004,"118","113,5","203,7"
"50",30,"NAKAMURA Naoki","JPN",1996,"120","114","202,8"
"51",31,"ZNISZCZOL Aleksander","POL",1994,"120","","105,7"
"52",32,"SATO Yukiya","JPN",1995,"120","","105,4"
"53",33,"KOS Lovro","SLO",1999,"120,5","","104,8"
"54",34,"GEIGER Karl","GER",1993,"115","","104"
"55",34,"HABDAS Jan","POL",2003,"117,5","","104"
"56",36,"WOLNY Jakub","POL",1995,"117","","103,4"
"57",37,"HUBER Daniel","AUT",1993,"116,5","","103,1"
"58",38,"TANDE Daniel Andre","NOR",1994,"114","","102,1"
"59",39,"RAIMUND Philipp","GER",2000,"117","","99,8"
"60",39,"SATO Keiichi","JPN",1997,"117,5","","99,8"
"61",41,"HAYBOECK Michael","AUT",1991,"112","","99,6"
"62",42,"DESCHWANDEN Gregor","SUI",1991,"116,5","","98,3"
"63",43,"JELAR Ziga","SLO",1997,"115,5","","94,7"
"64",44,"INSAM Alex","ITA",1997,"113","","93,7"
"65",45,"ZOGRAFSKI Vladimir","BUL",1993,"113,5","","93"
"66",46,"AALTO Antti","FIN",1995,"108","","89,7"
"67",47,"IPCIOGLU Fatih Arda","TUR",1997,"103","","79,8"
"68",48,"PREVC Domen","SLO",1999,"105,5","","77,4"
"69",49,"PALOSAARI Vilho","FIN",2004,"92,5","","56,3"
"70",50,"KOUDELKA Roman","CZE",1989,"89,5","","49,1"
