"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"2",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"3",NA,"DEAN Decker","USA",2000,"","","Tq"
"4",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"5",NA,"HEIKKINEN Kalle","FIN",1999,"","","Tq"
"6",NA,"KAVILO Henri","FIN",1999,"","","Tq"
"7",NA,"KOUDELKA Roman","CZE",1989,"","","Tq"
"8",NA,"LARSON Casey","USA",1998,"","","Tq"
"9",NA,"MAEAETTAE Jarkko","FIN",1994,"","","Tq"
"10",NA,"MERILAEINEN Eetu","FIN",1997,"","","Tq"
"11",NA,"MOERTH Francisco","AUT",1999,"","","Tq"
"12",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"13",NA,"PALOSAARI Vilho","FIN",2004,"","","Tq"
"14",NA,"PETER Dominik","SUI",2001,"","","Tq"
"15",NA,"POHJOLA Arttu","FIN",2001,"","","Tq"
"16",NA,"SATO Keiichi","JPN",1997,"","","Tq"
"17",NA,"VALTO Kasperi","FIN",2003,"","","Tq"
"18",1,"LANISEK Anze","SLO",1996,"149","141,5","312,8"
"19",2,"KRAFT Stefan","AUT",1993,"141,5","144","311,5"
"20",3,"ZYLA Piotr","POL",1987,"143","142","300,7"
"21",4,"KUBACKI Dawid","POL",1990,"139,5","139,5","296,5"
"22",5,"FETTNER Manuel","AUT",1985,"142,5","138,5","294,5"
"23",6,"GEIGER Karl","GER",1993,"139,5","139,5","288,7"
"24",7,"LINDVIK Marius","NOR",1998,"138,5","137","286,8"
"25",7,"TANDE Daniel Andre","NOR",1994,"139,5","135,5","286,8"
"26",9,"HAYBOECK Michael","AUT",1991,"139","140","286,7"
"27",10,"FORFANG Johann Andre","NOR",1995,"137","141","285,4"
"28",11,"BRESADOLA Giovanni","ITA",2001,"133","141,5","280,9"
"29",12,"TSCHOFENIG Daniel","AUT",2002,"141,5","133","280,7"
"30",13,"PREVC Peter","SLO",1992,"138,5","138","278"
"31",14,"WELLINGER Andreas","GER",1995,"137,5","137","274,9"
"32",15,"KOS Lovro","SLO",1999,"139,5","133,5","273"
"33",16,"EISENBICHLER Markus","GER",1991,"142","136","268,3"
"34",17,"STOCH Kamil","POL",1987,"135,5","131","266,8"
"35",18,"PASCHKE Pius","GER",1990,"136,5","132","265,3"
"36",19,"HEGGLI Bendik Jakobsen","NOR",2001,"133","136,5","264,6"
"37",20,"JOHANSSON Robert","NOR",1990,"135","135,5","264,5"
"38",21,"LEYHE Stephan","GER",1992,"140","128","264"
"39",22,"ZAJC Timi","SLO",2000,"135","131,5","263,5"
"40",23,"PREVC Domen","SLO",1999,"134,5","133","263"
"41",24,"JELAR Ziga","SLO",1997,"131,5","131","252,7"
"42",25,"WASEK Pawel","POL",1999,"133,5","129,5","250,6"
"43",26,"ZOGRAFSKI Vladimir","BUL",1993,"133","126,5","248,9"
"44",27,"SUNDAL Kristoffer Eriksen","NOR",2001,"134","128,5","247,6"
"45",28,"SCHMID Constantin","GER",1999,"130","124,5","242,2"
"46",29,"IPCIOGLU Fatih Arda","TUR",1997,"135","114,5","227"
"47",30,"GRANERUD Halvor Egner","NOR",1996,"143","DSQ","153"
"48",31,"HOERL Jan","AUT",1998,"132,5","","124,4"
"49",32,"BOYD-CLOWES Mackenzie","CAN",1991,"130,5","","123,3"
"50",33,"ASCHENWALD Philipp","AUT",1995,"132,5","","122,5"
"51",34,"NAKAMURA Naoki","JPN",1996,"129","","121,2"
"52",35,"ZNISZCZOL Aleksander","POL",1994,"130","","119,4"
"53",36,"DESCHWANDEN Gregor","SUI",1991,"129,5","","118,2"
"54",37,"INSAM Alex","ITA",1997,"127,5","","117,2"
"55",38,"NOUSIAINEN Eetu","FIN",1997,"127,5","","117"
"56",39,"KOBAYASHI Junshiro","JPN",1991,"129,5","","116,4"
"57",40,"SATO Yukiya","JPN",1995,"126","","116,3"
"58",41,"KOBAYASHI Ryoyu","JPN",1996,"126,5","","116,2"
"59",42,"NIKAIDO Ren","JPN",2001,"125","","115,3"
"60",43,"CECON Francesco","ITA",2001,"123,5","","108,9"
"61",44,"PILCH Tomasz","POL",2000,"123,5","","106,3"
"62",45,"AIGRO Artti","EST",1999,"121","","102,3"
"63",46,"WOLNY Jakub","POL",1995,"119","","99,2"
"64",47,"AALTO Antti","FIN",1995,"118,5","","98,8"
"65",48,"KYTOESAHO Niko","FIN",1999,"116,5","","93,9"
"66",49,"MALTSEV Kevin","EST",2000,"114,5","","91,5"
"67",50,"VASSILYEV Danil","KAZ",2004,"114,5","","88,4"
