"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BELSHAW Erik","USA",2004,"","","Tq"
"2",NA,"FRANTZ Tate","USA",2005,"","","Tq"
"3",NA,"HABDAS Jan","POL",2003,"","","Tq"
"4",NA,"KOS Lovro","SLO",1999,"","","Tq"
"5",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"6",NA,"NAZARENKO Svyatoslav","KAZ",2004,"","","Tq"
"7",NA,"PALOSAARI Vilho","FIN",2004,"","","Tq"
"8",NA,"SPULBER Mihnea Alexandru","ROU",2000,"","","Tq"
"9",NA,"URLAUB Andrew","USA",2001,"","","Tq"
"10",NA,"HEGGLI Bendik Jakobsen","NOR",2001,"","","DSQK"
"11",NA,"HOERL Jan","AUT",1998,"","","DSQK"
"12",1,"WELLINGER Andreas","GER",1995,"129","125,5","264,5"
"13",2,"KOBAYASHI Ryoyu","JPN",1996,"136","114","256"
"14",3,"TSCHOFENIG Daniel","AUT",2002,"129","120","255,4"
"15",4,"ZAJC Timi","SLO",2000,"130","120","254,6"
"16",5,"KUBACKI Dawid","POL",1990,"119,5","126","252,9"
"17",6,"PREVC Domen","SLO",1999,"122","129,5","252"
"18",7,"GRANERUD Halvor Egner","NOR",1996,"124,5","117","251"
"19",8,"GEIGER Karl","GER",1993,"127,5","120,5","250,4"
"20",9,"HAYBOECK Michael","AUT",1991,"129","117","248,9"
"21",10,"EISENBICHLER Markus","GER",1991,"117,5","130","243,3"
"22",11,"NAKAMURA Naoki","JPN",1996,"119,5","125","241,1"
"23",12,"JELAR Ziga","SLO",1997,"124","119,5","240,2"
"24",13,"ZNISZCZOL Aleksander","POL",1994,"118,5","123","236,2"
"25",14,"LINDVIK Marius","NOR",1998,"117","123,5","235,7"
"26",15,"LEYHE Stephan","GER",1992,"122","115,5","234"
"27",16,"KRAFT Stefan","AUT",1993,"111,5","120,5","233,3"
"28",17,"TANDE Daniel Andre","NOR",1994,"116,5","122,5","231,3"
"29",18,"LANISEK Anze","SLO",1996,"113,5","118,5","230,9"
"30",19,"ZYLA Piotr","POL",1987,"114,5","116,5","226,7"
"31",20,"ASCHENWALD Philipp","AUT",1995,"118","112,5","221"
"32",21,"AIGNER Clemens","AUT",1993,"114,5","115,5","219,5"
"33",22,"RAIMUND Philipp","GER",2000,"116","115","217,7"
"34",23,"BJOERENG Joacim Oedegaard","NOR",1995,"120,5","117","216,6"
"35",24,"SUNDAL Kristoffer Eriksen","NOR",2001,"124,5","104,5","208,5"
"36",25,"AALTO Antti","FIN",1995,"115,5","111","205,7"
"37",26,"SCHMID Constantin","GER",1999,"113,5","110","205,6"
"38",27,"AIGRO Artti","EST",1999,"115","106","200"
"39",27,"PETER Dominik","SUI",2001,"113,5","107","200"
"40",29,"TAKEUCHI Taku","JPN",1987,"120","103,5","191,6"
"41",30,"PEIER Killian","SUI",1995,"119,5","DSQ","116,9"
"42",31,"PREVC Peter","SLO",1992,"111,5","","104,7"
"43",32,"NIKAIDO Ren","JPN",2001,"113","","104,5"
"44",33,"KYTOESAHO Niko","FIN",1999,"111","","104"
"45",34,"FETTNER Manuel","AUT",1985,"108,5","","103,3"
"46",35,"LARSON Casey","USA",1998,"113,5","","102,6"
"47",36,"WASEK Pawel","POL",1999,"111","","100,8"
"48",37,"SATO Keiichi","JPN",1997,"110","","100,3"
"49",38,"VASSILYEV Danil","KAZ",2004,"115","","99,5"
"50",39,"BOYD-CLOWES Mackenzie","CAN",1991,"109,5","","98,2"
"51",40,"FORFANG Johann Andre","NOR",1995,"111","","97,3"
"52",41,"PILCH Tomasz","POL",2000,"108","","95,1"
"53",42,"SATO Yukiya","JPN",1995,"109","","94,7"
"54",43,"DESCHWANDEN Gregor","SUI",1991,"107,5","","93,6"
"55",44,"DEAN Decker","USA",2000,"108,5","","91,4"
"56",45,"CECON Francesco","ITA",2001,"111,5","","90,7"
"57",46,"ZOGRAFSKI Vladimir","BUL",1993,"104,5","","88,2"
"58",47,"NOUSIAINEN Eetu","FIN",1997,"104","","84"
"59",48,"VIDIC Matija","SLO",2000,"100,5","","80,1"
"60",49,"INSAM Alex","ITA",1997,"96,5","","76,5"
"61",50,"BRESADOLA Giovanni","ITA",2001,"99,5","","75,6"
