"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BEDIR Muhammed Ali","TUR",2000,"","","Tq"
"2",NA,"DEAN Decker","USA",2000,"","","Tq"
"3",NA,"HEIKKINEN Kalle","FIN",1999,"","","Tq"
"4",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"5",NA,"KOUDELKA Roman","CZE",1989,"","","Tq"
"6",NA,"LARSON Casey","USA",1998,"","","Tq"
"7",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"8",NA,"OESTVOLD Benjamin","NOR",2001,"","","Tq"
"9",NA,"TAKEUCHI Taku","JPN",1987,"","","Tq"
"10",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"11",NA,"WELLINGER Andreas","GER",1995,"","","Tq"
"12",NA,"AIGRO Artti","EST",1999,"","","DSQF"
"13",NA,"STEINER Maximilian","AUT",1996,"","","DSQF"
"14",NA,"SUNDAL Kristoffer Eriksen","NOR",2001,"","","DSQF"
"15",1,"GRANERUD Halvor Egner","NOR",1996,"135","139,5","257,7"
"16",2,"KRAFT Stefan","AUT",1993,"138,5","132","255,4"
"17",3,"FETTNER Manuel","AUT",1985,"125,5","138","235,9"
"18",4,"TSCHOFENIG Daniel","AUT",2002,"128,5","132","235,8"
"19",5,"GEIGER Karl","GER",1993,"130","133,5","234"
"20",6,"FORFANG Johann Andre","NOR",1995,"131,5","132","232,9"
"21",7,"JELAR Ziga","SLO",1997,"132,5","127,5","232,1"
"22",8,"KOBAYASHI Ryoyu","JPN",1996,"128","131,5","229,6"
"23",9,"TANDE Daniel Andre","NOR",1994,"125,5","136","228,3"
"24",10,"ZAJC Timi","SLO",2000,"130","126,5","227,9"
"25",11,"SCHMID Constantin","GER",1999,"126,5","130,5","226,1"
"26",12,"HOERL Jan","AUT",1998,"129","127","224,2"
"27",13,"HAYBOECK Michael","AUT",1991,"132","124,5","223,5"
"28",14,"EISENBICHLER Markus","GER",1991,"129","126,5","223"
"29",15,"STOCH Kamil","POL",1987,"126","128","220,1"
"30",16,"DESCHWANDEN Gregor","SUI",1991,"129,5","125,5","219,5"
"31",17,"JOHANSSON Robert","NOR",1990,"126,5","130","219,2"
"32",18,"LANISEK Anze","SLO",1996,"121","135","213,5"
"33",19,"KUBACKI Dawid","POL",1990,"121,5","133","211,7"
"34",20,"LISSO Justin","GER",1999,"132","122,5","208,1"
"35",21,"PREVC Domen","SLO",1999,"123,5","125,5","206,2"
"36",22,"MASLE Rok","SLO",2004,"120","131,5","206"
"37",23,"LINDVIK Marius","NOR",1998,"121,5","126","199,4"
"38",24,"KYTOESAHO Niko","FIN",1999,"126","120","197,6"
"39",25,"RAIMUND Philipp","GER",2000,"121,5","123","195,2"
"40",26,"ZNISZCZOL Aleksander","POL",1994,"121,5","123,5","192,4"
"41",27,"ZYLA Piotr","POL",1987,"122","125","191,7"
"42",28,"AMMANN Simon","SUI",1981,"119,5","124","189,1"
"43",29,"WASEK Pawel","POL",1999,"120,5","122","187,3"
"44",30,"BOYD-CLOWES Mackenzie","CAN",1991,"120","119,5","178,8"
"45",31,"AALTO Antti","FIN",1995,"119","","88"
"46",32,"NAKAMURA Naoki","JPN",1996,"118","","87,4"
"47",33,"AIGNER Clemens","AUT",1993,"113","","83,1"
"48",34,"LEYHE Stephan","GER",1992,"116","","82,9"
"49",35,"WOLNY Jakub","POL",1995,"113,5","","80,5"
"50",36,"ZOGRAFSKI Vladimir","BUL",1993,"114,5","","79,9"
"51",37,"NOUSIAINEN Eetu","FIN",1997,"113,5","","77,1"
"52",38,"KOBAYASHI Junshiro","JPN",1991,"114","","76,1"
"53",39,"SATO Keiichi","JPN",1997,"114,5","","75,8"
"54",40,"PEIER Killian","SUI",1995,"109","","69,7"
"55",41,"IMHOF Remo","SUI",2003,"107","","66,8"
"56",42,"BRESADOLA Giovanni","ITA",2001,"104","","62,2"
"57",43,"INSAM Alex","ITA",1997,"105","","57,9"
"58",44,"CECON Francesco","ITA",2001,"101","","53,9"
"59",45,"SATO Yukiya","JPN",1995,"103,5","","51,7"
"60",46,"KOS Lovro","SLO",1999,"95","","40,6"
"61",47,"URLAUB Andrew","USA",2001,"97","","40,1"
