"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AALTO Antti","FIN",1995,"","","Tq"
"2",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"3",NA,"CHOI Heung-Chul","KOR",1981,"","","Tq"
"4",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"5",NA,"DEAN Decker","USA",2000,"","","Tq"
"6",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"7",NA,"FOUBERT Valentin","FRA",2002,"","","Tq"
"8",NA,"INSAM Alex","ITA",1997,"","","Tq"
"9",NA,"ITO Daiki","JPN",1985,"","","Tq"
"10",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"11",NA,"LARSON Casey","USA",1998,"","","Tq"
"12",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"13",NA,"MANKOV Ilya","RUS",2003,"","","Tq"
"14",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"15",NA,"NAKAMURA Naoki","JPN",1996,"","","Tq"
"16",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"17",NA,"POLASEK Viktor","CZE",1997,"","","Tq"
"18",NA,"RAINER Stefan","AUT",1999,"","","Tq"
"19",NA,"REISENAUER Janni","AUT",1997,"","","Tq"
"20",NA,"STEINER Maximilian","AUT",1996,"","","Tq"
"21",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"22",NA,"TROFIMOV Roman Sergeevich","RUS",1989,"","","Tq"
"23",NA,"VASKUL Andrii","UKR",1999,"","","Tq"
"24",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"25",NA,"WASEK Pawel","POL",1999,"","","Tq"
"26",NA,"WOLNY Jakub","POL",1995,"","","Tq"
"27",NA,"SAKALA Filip","CZE",1996,"","","DSQK"
"28",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"","","DSQF"
"29",1,"HUBER Daniel","AUT",1993,"136,5","137","286,8"
"30",2,"GRANERUD Halvor Egner","NOR",1996,"136,5","136","282,4"
"31",3,"GEIGER Karl","GER",1993,"140,5","132","281,9"
"32",4,"SATO Yukiya","JPN",1995,"139","134,5","281,1"
"33",5,"KOBAYASHI Ryoyu","JPN",1996,"133,5","133,5","277,8"
"34",6,"JOHANSSON Robert","NOR",1990,"133","135","277,7"
"35",7,"HOERL Jan","AUT",1998,"130","136","275,3"
"36",8,"EISENBICHLER Markus","GER",1991,"133","134","275,2"
"37",9,"KOS Lovro","SLO",1999,"132","144","273,6"
"38",10,"LINDVIK Marius","NOR",1998,"126","139","271,5"
"39",11,"ASCHENWALD Philipp","AUT",1995,"136","132,5","269,1"
"40",12,"ZOGRAFSKI Vladimir","BUL",1993,"130,5","135","261,5"
"41",13,"ZYLA Piotr","POL",1987,"128","134","260,9"
"42",14,"KOBAYASHI Junshiro","JPN",1991,"129,5","135","260,4"
"43",15,"LANISEK Anze","SLO",1996,"127,5","132","257,5"
"44",16,"ZAJC Timi","SLO",2000,"133","129","255,9"
"45",17,"SCHMID Constantin","GER",1999,"130,5","130","255,7"
"46",18,"AIGNER Clemens","AUT",1993,"128,5","131","255,5"
"47",19,"TSCHOFENIG Daniel","AUT",2002,"129","129,5","254,4"
"48",20,"FETTNER Manuel","AUT",1985,"137,5","132","250,2"
"49",21,"PREVC Peter","SLO",1992,"129","127,5","247"
"50",22,"HAYBOECK Michael","AUT",1991,"126,5","127,5","245,4"
"51",23,"PASCHKE Pius","GER",1990,"130,5","126","245,1"
"52",24,"KRAFT Stefan","AUT",1993,"124","129","245"
"53",25,"DESCHWANDEN Gregor","SUI",1991,"129","124,5","242,4"
"54",25,"LEYHE Stephan","GER",1992,"130","125,5","242,4"
"55",27,"KUBACKI Dawid","POL",1990,"128","123","235"
"56",28,"PEIER Killian","SUI",1995,"124","123,5","231,5"
"57",29,"JELAR Ziga","SLO",1997,"125","124","230,7"
"58",30,"KLIMOV Evgeniy","RUS",1994,"126,5","118,5","225,2"
"59",31,"WOHLGENANNT Ulrich","AUT",1994,"129","","123,1"
"60",32,"SADREEV Danil","RUS",2003,"125,5","","119,9"
"61",33,"TANDE Daniel Andre","NOR",1994,"123,5","","119"
"62",33,"WELLINGER Andreas","GER",1995,"124","","119"
"63",35,"BRESADOLA Giovanni","ITA",2001,"124,5","","115,2"
"64",36,"VILLUMSTAD Fredrik","NOR",1999,"121,5","","114,5"
"65",37,"KOUDELKA Roman","CZE",1989,"124","","114,2"
"66",38,"KYTOESAHO Niko","FIN",1999,"123","","113,1"
"67",39,"STEKALA Andrzej","POL",1995,"123","","112,6"
"68",40,"BJOERENG Joacim Oedegaard","NOR",1995,"123","","112,1"
"69",41,"AIGRO Artti","EST",1999,"122,5","","111,3"
"70",42,"IPCIOGLU Fatih Arda","TUR",1997,"120,5","","110,3"
"71",42,"LACKNER Thomas","AUT",1993,"120","","110,3"
"72",44,"FORFANG Johann Andre","NOR",1995,"121","","108,9"
"73",45,"SATO Keiichi","JPN",1997,"118,5","","106,9"
"74",46,"FREUND Severin","GER",1988,"121,5","","106,7"
"75",47,"AMMANN Simon","SUI",1981,"118","","103,5"
"76",48,"NOUSIAINEN Eetu","FIN",1997,"121","","103,3"
"77",49,"MOGEL Zak","SLO",2001,"114,5","","94,3"
