"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BAZHENOV Aleksandr","RUS",1995,"",NA,"DSQF"
"2",NA,"HULA Stefan","POL",1986,"",NA,"DSQF"
"3",NA,"ZYLA Piotr","POL",1987,"",NA,"DSQF"
"4",1,"KOBAYASHI Ryoyu","JPN",1996,"145",NA,"115,6"
"5",2,"GRANERUD Halvor Egner","NOR",1996,"143",NA,"111,6"
"6",3,"LINDVIK Marius","NOR",1998,"137",NA,"107"
"7",4,"FREUND Severin","GER",1988,"140",NA,"104,2"
"8",5,"SATO Yukiya","JPN",1995,"136,5",NA,"103"
"9",6,"LEYHE Stephan","GER",1992,"136,5",NA,"97"
"10",7,"JELAR Ziga","SLO",1997,"132",NA,"95,1"
"11",7,"KOS Lovro","SLO",1999,"128,5",NA,"95,1"
"12",9,"HUBER Daniel","AUT",1993,"134",NA,"94,8"
"13",10,"DESCHWANDEN Gregor","SUI",1991,"133",NA,"90,4"
"14",11,"SCHMID Constantin","GER",1999,"125,5",NA,"88"
"15",12,"WELLINGER Andreas","GER",1995,"129",NA,"87,8"
"16",13,"PEIER Killian","SUI",1995,"126",NA,"86,1"
"17",14,"PREVC Cene","SLO",1996,"126",NA,"82"
"18",15,"JOHANSSON Robert","NOR",1990,"128",NA,"81"
"19",16,"PREVC Peter","SLO",1992,"127",NA,"79,7"
"20",17,"MUELLER Markus","AUT",2002,"124",NA,"76"
"21",18,"PEDERSEN Robin","NOR",1996,"117",NA,"75,7"
"22",19,"GEIGER Karl","GER",1993,"120,5",NA,"74,5"
"23",20,"KOBAYASHI Junshiro","JPN",1991,"123,5",NA,"74,4"
"24",21,"STOCH Kamil","POL",1987,"115,5",NA,"72,3"
"25",22,"SATO Keiichi","JPN",1997,"118,5",NA,"71,8"
"26",23,"STEINER Maximilian","AUT",1996,"118,5",NA,"71,1"
"27",24,"RUPITSCH Markus","AUT",1997,"118",NA,"71"
"28",25,"KRAFT Stefan","AUT",1993,"119,5",NA,"69,9"
"29",26,"DEAN Decker","USA",2000,"118,5",NA,"65,8"
"30",27,"KUBACKI Dawid","POL",1990,"112,5",NA,"65,6"
"31",27,"LACKNER Thomas","AUT",1993,"112,5",NA,"65,6"
"32",29,"EISENBICHLER Markus","GER",1991,"118,5",NA,"64,9"
"33",30,"BOYD-CLOWES Mackenzie","CAN",1991,"118",NA,"64,8"
"34",31,"PASCHKE Pius","GER",1990,"112",NA,"61,3"
"35",32,"NAKAMURA Naoki","JPN",1996,"108,5",NA,"50,1"
"36",33,"ITO Daiki","JPN",1985,"108",NA,"48,5"
"37",34,"LANISEK Anze","SLO",1996,"104,5",NA,"48"
"38",35,"POHJOLA Arttu","FIN",2001,"109,5",NA,"46,3"
"39",36,"MUMINOV Sabirzhan","KAZ",1994,"100",NA,"43,2"
"40",36,"ZAJC Timi","SLO",2000,"105",NA,"43,2"
"41",38,"WASEK Pawel","POL",1999,"99,5",NA,"41,5"
"42",39,"MAKSIMOCHKIN Mikhail","RUS",1993,"101,5",NA,"40,5"
"43",40,"MERILAEINEN Eetu","FIN",1997,"105",NA,"40,4"
"44",41,"RAINER Stefan","AUT",1999,"99,5",NA,"39,5"
"45",42,"CONTAMINE Mathis","FRA",2001,"101",NA,"33,5"
"46",43,"BRESADOLA Giovanni","ITA",2001,"101",NA,"32,4"
"47",44,"FOUBERT Valentin","FRA",2002,"95,5",NA,"26,4"
