"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AALTO Antti","FIN",1995,"","","Tq"
"2",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"3",NA,"CHOI Heung-Chul","KOR",1981,"","","Tq"
"4",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"5",NA,"FANNEMEL Anders","NOR",1991,"","","Tq"
"6",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"7",NA,"HULA Stefan","POL",1986,"","","Tq"
"8",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"9",NA,"KLIMOV Evgeniy","RUS",1994,"","","Tq"
"10",NA,"KOLOBOV Maksim","RUS",2002,"","","Tq"
"11",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"12",NA,"MAKSIMOCHKIN Mikhail","RUS",1993,"","","Tq"
"13",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"14",NA,"PREVC Domen","SLO",1999,"","","Tq"
"15",NA,"PURTOV Mikhail","RUS",2002,"","","Tq"
"16",NA,"SONG Qiwu","CHN",2001,"","","Tq"
"17",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"18",NA,"URLAUB Andrew","USA",2001,"","","Tq"
"19",NA,"KOBAYASHI Ryoyu","JPN",1996,"","","DSQK"
"20",NA,"VASSILYEV Danil","KAZ",2004,"","","DSQK"
"21",1,"GRANERUD Halvor Egner","NOR",1996,"134,5","122","235,3"
"22",2,"GEIGER Karl","GER",1993,"126","122,5","226,5"
"23",3,"KRAFT Stefan","AUT",1993,"121,5","127","223,8"
"24",4,"ZAJC Timi","SLO",2000,"125,5","122","222,5"
"25",5,"PREVC Cene","SLO",1996,"125","124","221,2"
"26",6,"PEIER Killian","SUI",1995,"123,5","122","220,6"
"27",7,"LANISEK Anze","SLO",1996,"123","122","219,2"
"28",8,"EISENBICHLER Markus","GER",1991,"123,5","118,5","214,1"
"29",9,"FORFANG Johann Andre","NOR",1995,"125","121,5","214"
"30",10,"LEYHE Stephan","GER",1992,"119","127","210,8"
"31",11,"HUBER Daniel","AUT",1993,"127,5","115,5","210,7"
"32",11,"JOHANSSON Robert","NOR",1990,"122,5","123,5","210,7"
"33",13,"LINDVIK Marius","NOR",1998,"120,5","122","206,1"
"34",14,"SATO Yukiya","JPN",1995,"126,5","117,5","205,9"
"35",15,"PASCHKE Pius","GER",1990,"119","123","204"
"36",16,"ZYLA Piotr","POL",1987,"120,5","122","202"
"37",17,"WELLINGER Andreas","GER",1995,"119,5","117","198,4"
"38",18,"ASCHENWALD Philipp","AUT",1995,"122,5","115,5","197,1"
"39",19,"NAKAMURA Naoki","JPN",1996,"122,5","112","196,5"
"40",20,"TROFIMOV Roman Sergeevich","RUS",1989,"121","113","194,8"
"41",21,"ITO Daiki","JPN",1985,"114,5","120,5","193,5"
"42",21,"VILLUMSTAD Fredrik","NOR",1999,"121","113,5","193,5"
"43",23,"TANDE Daniel Andre","NOR",1994,"126,5","111","193,4"
"44",24,"HOERL Jan","AUT",1998,"126,5","104,5","191,2"
"45",25,"ZOGRAFSKI Vladimir","BUL",1993,"119,5","114,5","189,9"
"46",26,"SADREEV Danil","RUS",2003,"119","117,5","187,4"
"47",27,"AMMANN Simon","SUI",1981,"119,5","112","185,3"
"48",28,"FETTNER Manuel","AUT",1985,"115","113","183,1"
"49",29,"SCHMID Constantin","GER",1999,"115","110,5","177,6"
"50",30,"STEKALA Andrzej","POL",1995,"120","108,5","170,4"
"51",31,"SCHIFFNER Markus","AUT",1992,"118,5","","91,3"
"52",32,"PETER Dominik","SUI",2001,"114,5","","90,9"
"53",33,"STOCH Kamil","POL",1987,"112","","90,1"
"54",34,"KOS Lovro","SLO",1999,"115,5","","89,7"
"55",35,"KUBACKI Dawid","POL",1990,"113,5","","89,5"
"56",36,"BOYD-CLOWES Mackenzie","CAN",1991,"114","","89"
"57",37,"SATO Keiichi","JPN",1997,"115,5","","88,6"
"58",38,"KORNILOV Denis","RUS",1986,"115","","88,1"
"59",39,"KYTOESAHO Niko","FIN",1999,"114","","86,5"
"60",40,"TSCHOFENIG Daniel","AUT",2002,"112","","83,9"
"61",41,"MANKOV Ilya","RUS",2003,"111,5","","83,6"
"62",42,"KOBAYASHI Junshiro","JPN",1991,"108,5","","82,7"
"63",43,"BARTOL Tilen","SLO",1997,"112","","79,8"
"64",44,"WOLNY Jakub","POL",1995,"111","","78"
"65",45,"BAZHENOV Aleksandr","RUS",1995,"108","","74,7"
"66",46,"AIGRO Artti","EST",1999,"106","","71,9"
"67",47,"NAZAROV Mikhail","RUS",1994,"108,5","","71"
"68",48,"POLASEK Viktor","CZE",1997,"106","","68"
"69",49,"HAZETDINOV Ilmir","RUS",1991,"106,5","","67,2"
"70",50,"MUMINOV Sabirzhan","KAZ",1994,"92","","42,5"
