"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"2",NA,"CHOI Heung-Chul","KOR",1981,"","","Tq"
"3",NA,"CONTAMINE Mathis","FRA",2001,"","","Tq"
"4",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"5",NA,"GRANERUD Halvor Egner","NOR",1996,"","","Tq"
"6",NA,"HULA Stefan","POL",1986,"","","Tq"
"7",NA,"INSAM Alex","ITA",1997,"","","Tq"
"8",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"9",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"10",NA,"LARSON Casey","USA",1998,"","","Tq"
"11",NA,"MAEAETTAE Jarkko","FIN",1994,"","","Tq"
"12",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"13",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"14",NA,"NAKAMURA Naoki","JPN",1996,"","","Tq"
"15",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"16",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"17",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"18",NA,"STEKALA Andrzej","POL",1995,"","","Tq"
"19",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"20",1,"LANISEK Anze","SLO",1996,"147","135","311,9"
"21",2,"GEIGER Karl","GER",1993,"138","142,5","310,3"
"22",3,"EISENBICHLER Markus","GER",1991,"145","135,5","305,2"
"23",4,"LINDVIK Marius","NOR",1998,"138,5","138,5","297,5"
"24",5,"PREVC Cene","SLO",1996,"143","136","296,8"
"25",6,"PREVC Peter","SLO",1992,"142","134","288,2"
"26",7,"KRAFT Stefan","AUT",1993,"123","138,5","284"
"27",8,"FETTNER Manuel","AUT",1985,"139,5","128","281,8"
"28",9,"LEYHE Stephan","GER",1992,"126","139,5","281,6"
"29",10,"WELLINGER Andreas","GER",1995,"132,5","138,5","281,5"
"30",11,"PEIER Killian","SUI",1995,"132","133","277,1"
"31",12,"SADREEV Danil","RUS",2003,"135","140","276,4"
"32",13,"SCHIFFNER Markus","AUT",1992,"133","133,5","273,5"
"33",14,"ITO Daiki","JPN",1985,"128,5","132,5","271,3"
"34",15,"KOBAYASHI Junshiro","JPN",1991,"135","129,5","271,2"
"35",16,"KLIMOV Evgeniy","RUS",1994,"131,5","134","271"
"36",17,"HUBER Daniel","AUT",1993,"131,5","134","269,5"
"37",18,"AIGRO Artti","EST",1999,"131","133","268"
"38",19,"DESCHWANDEN Gregor","SUI",1991,"134","132,5","267,1"
"39",20,"ZAJC Timi","SLO",2000,"140,5","120,5","265"
"40",21,"TSCHOFENIG Daniel","AUT",2002,"129,5","127","261,5"
"41",22,"TROFIMOV Roman Sergeevich","RUS",1989,"133","129","261,4"
"42",23,"WOLNY Jakub","POL",1995,"130","132","260,1"
"43",24,"SCHMID Constantin","GER",1999,"128","126","257,5"
"44",25,"FANNEMEL Anders","NOR",1991,"137,5","124","253,4"
"45",26,"TANDE Daniel Andre","NOR",1994,"129,5","114,5","242,6"
"46",27,"ZYLA Piotr","POL",1987,"140","112","236,9"
"47",28,"ASCHENWALD Philipp","AUT",1995,"134,5","114,5","231,9"
"48",29,"HOERL Jan","AUT",1998,"128","104,5","226,6"
"49",30,"VILLUMSTAD Fredrik","NOR",1999,"134,5","103","216,6"
"50",31,"SATO Keiichi","JPN",1997,"126","","128,7"
"51",32,"PETER Dominik","SUI",2001,"130","","128,1"
"52",33,"AMMANN Simon","SUI",1981,"127","","127,9"
"53",34,"FORFANG Johann Andre","NOR",1995,"123","","126,3"
"54",35,"KYTOESAHO Niko","FIN",1999,"127,5","","125,7"
"55",36,"BRESADOLA Giovanni","ITA",2001,"128,5","","124,5"
"56",37,"BOYD-CLOWES Mackenzie","CAN",1991,"126","","123,2"
"57",38,"PASCHKE Pius","GER",1990,"118","","121,4"
"58",39,"KOS Lovro","SLO",1999,"125,5","","121,2"
"59",40,"ZOGRAFSKI Vladimir","BUL",1993,"126","","120,5"
"60",41,"STOCH Kamil","POL",1987,"121,5","","120,4"
"61",42,"ZNISZCZOL Aleksander","POL",1994,"125","","120,2"
"62",43,"MANKOV Ilya","RUS",2003,"124,5","","118,8"
"63",44,"KUBACKI Dawid","POL",1990,"125,5","","115,9"
"64",45,"POLASEK Viktor","CZE",1997,"123","","114,4"
"65",46,"BARTOL Tilen","SLO",1997,"117,5","","101,3"
"66",47,"AALTO Antti","FIN",1995,"110","","92,6"
"67",48,"FOUBERT Valentin","FRA",2002,"109","","91,5"
"68",49,"SATO Yukiya","JPN",1995,"98,5","","84,2"
"69",50,"JOHANSSON Robert","NOR",1990,"101,5","","81,3"
