"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"ALAMOMMO Andreas","FIN",1998,"","","Tq"
"2",NA,"BICKNER Kevin","USA",1996,"","","Tq"
"3",NA,"CACINA Daniel Andrei","ROU",2001,"","","Tq"
"4",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"5",NA,"DEVYATKIN Nikita","KAZ",1999,"","","Tq"
"6",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"7",NA,"HEIKKINEN Kalle","FIN",1999,"","","Tq"
"8",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"9",NA,"KAVILO Henri","FIN",1999,"","","Tq"
"10",NA,"KOS Lovro","SLO",1999,"","","Tq"
"11",NA,"MERILAEINEN Eetu","FIN",1997,"","","Tq"
"12",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"13",NA,"NAKAMURA Naoki","JPN",1996,"","","Tq"
"14",NA,"POHJOLA Arttu","FIN",2001,"","","Tq"
"15",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"16",NA,"TANDE Daniel Andre","NOR",1994,"","","Tq"
"17",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"18",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"19",1,"GRANERUD Halvor Egner","NOR",1996,"127","128,5","278"
"20",1,"KOBAYASHI Ryoyu","JPN",1996,"125","130,5","278"
"21",3,"KRAFT Stefan","AUT",1993,"124","128","271,3"
"22",4,"WOHLGENANNT Ulrich","AUT",1994,"129","124","266"
"23",5,"GEIGER Karl","GER",1993,"125,5","123,5","265,9"
"24",6,"FETTNER Manuel","AUT",1985,"130,5","124","265,5"
"25",7,"KUBACKI Dawid","POL",1990,"125","126","263,5"
"26",8,"EISENBICHLER Markus","GER",1991,"123","127","261,7"
"27",9,"JELAR Ziga","SLO",1997,"127","120,5","256,8"
"28",10,"PREVC Cene","SLO",1996,"123","120","255,2"
"29",11,"STOCH Kamil","POL",1987,"125","122","252,3"
"30",12,"FORFANG Johann Andre","NOR",1995,"122,5","124","251"
"31",13,"LINDVIK Marius","NOR",1998,"119,5","124,5","249,5"
"32",14,"ZYLA Piotr","POL",1987,"122","125","248,9"
"33",15,"AIGNER Clemens","AUT",1993,"122","121,5","248,5"
"34",16,"LEYHE Stephan","GER",1992,"121,5","123","248,4"
"35",17,"TSCHOFENIG Daniel","AUT",2002,"123,5","121,5","247,5"
"36",18,"HUBER Daniel","AUT",1993,"120,5","121,5","246,1"
"37",19,"SCHMID Constantin","GER",1999,"116,5","125,5","245,6"
"38",20,"SATO Yukiya","JPN",1995,"121,5","120","245,4"
"39",21,"PEIER Killian","SUI",1995,"116,5","122,5","240,5"
"40",22,"KLIMOV Evgeniy","RUS",1994,"119","122,5","239,3"
"41",23,"FREUND Severin","GER",1988,"120","120,5","239,2"
"42",24,"ZAJC Timi","SLO",2000,"117","123,5","239"
"43",25,"PREVC Peter","SLO",1992,"121,5","115,5","238,8"
"44",26,"HOERL Jan","AUT",1998,"120","119,5","237,3"
"45",27,"DESCHWANDEN Gregor","SUI",1991,"120","121","236,5"
"46",28,"KYTOESAHO Niko","FIN",1999,"118,5","120","232,8"
"47",29,"ITO Daiki","JPN",1985,"117,5","120","231,2"
"48",30,"SATO Keiichi","JPN",1997,"118,5","113","221,7"
"49",31,"JOHANSSON Robert","NOR",1990,"115","","112,6"
"50",32,"PEDERSEN Robin","NOR",1996,"115,5","","110,4"
"51",33,"KOBAYASHI Junshiro","JPN",1991,"114","","107,1"
"52",34,"NOUSIAINEN Eetu","FIN",1997,"113,5","","106,3"
"53",35,"ZOGRAFSKI Vladimir","BUL",1993,"112,5","","104,4"
"54",36,"TROFIMOV Roman Sergeevich","RUS",1989,"113","","103,6"
"55",37,"PASCHKE Pius","GER",1990,"113,5","","103,1"
"56",38,"WASEK Pawel","POL",1999,"111,5","","102,7"
"57",39,"NAZAROV Mikhail","RUS",1994,"110,5","","102"
"58",40,"JUROSZEK Kacper","POL",2001,"111,5","","101,8"
"59",41,"AALTO Antti","FIN",1995,"110,5","","101"
"60",42,"HULA Stefan","POL",1986,"111,5","","100,9"
"61",43,"SEMENIC Anze","SLO",1993,"111,5","","100,8"
"62",44,"KOUDELKA Roman","CZE",1989,"110,5","","100,7"
"63",45,"AIGRO Artti","EST",1999,"110","","99"
"64",46,"HAARE Anders","NOR",1999,"107,5","","93,5"
"65",47,"POLASEK Viktor","CZE",1997,"104,5","","90,9"
"66",48,"LARSON Casey","USA",1998,"101","","81,3"
"67",49,"BAZHENOV Aleksandr","RUS",1995,"97","","73,4"
"68",50,"MALTSEV Kevin","EST",2000,"93,5","","66,5"
