"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BICKNER Kevin","USA",1996,"","","Tq"
"2",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"","","Tq"
"3",NA,"CHOI Heung-Chul","KOR",1981,"","","Tq"
"4",NA,"CINTIMAR Muhammet Irfan","TUR",1997,"","","Tq"
"5",NA,"DEAN Decker","USA",2000,"","","Tq"
"6",NA,"FELDOREAN Andrei","ROU",2000,"","","Tq"
"7",NA,"HOLIK Frantisek","CZE",1998,"","","Tq"
"8",NA,"IPCIOGLU Fatih Arda","TUR",1997,"","","Tq"
"9",NA,"ITO Daiki","JPN",1985,"","","Tq"
"10",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"11",NA,"KRZAK Jaroslaw","POL",2000,"","","Tq"
"12",NA,"LARSON Casey","USA",1998,"","","Tq"
"13",NA,"PETER Dominik","SUI",2001,"","","Tq"
"14",NA,"SCHULER Andreas","SUI",1995,"","","Tq"
"15",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"16",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"17",NA,"URLAUB Andrew","USA",2001,"","","Tq"
"18",NA,"VASKUL Andrii","UKR",1999,"","","Tq"
"19",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"20",NA,"ZOGRAFSKI Vladimir","BUL",1993,"","","Tq"
"21",NA,"KOT Maciej","POL",1991,"","","DSQK"
"22",NA,"MANKOV Ilya","RUS",2003,"","","DSQK"
"23",NA,"PREVC Domen","SLO",1999,"","","DSQF"
"24",1,"HOERL Jan","AUT",1998,"121","128","261,9"
"25",2,"LINDVIK Marius","NOR",1998,"122","124","255,2"
"26",3,"KRAFT Stefan","AUT",1993,"120","123","253,6"
"27",4,"GEIGER Karl","GER",1993,"117","123","251,3"
"28",5,"EISENBICHLER Markus","GER",1991,"120,5","119,5","246,3"
"29",6,"PREVC Cene","SLO",1996,"121","116,5","241,6"
"30",7,"PASCHKE Pius","GER",1990,"119","120,5","241,2"
"31",8,"KOS Lovro","SLO",1999,"119","128","240,3"
"32",9,"PEIER Killian","SUI",1995,"118","129","240"
"33",10,"JOHANSSON Robert","NOR",1990,"116,5","128,5","238,8"
"34",11,"STOCH Kamil","POL",1987,"117","116,5","236,5"
"35",12,"FORFANG Johann Andre","NOR",1995,"118,5","116,5","235,3"
"36",13,"LANISEK Anze","SLO",1996,"115","119","235,1"
"37",14,"SCHMID Constantin","GER",1999,"119,5","117,5","234"
"38",15,"KOBAYASHI Junshiro","JPN",1991,"119,5","115","233"
"39",16,"FETTNER Manuel","AUT",1985,"117","117","232,8"
"40",16,"ZAJC Timi","SLO",2000,"118,5","115,5","232,8"
"41",18,"ASCHENWALD Philipp","AUT",1995,"119,5","117","232,1"
"42",19,"SATO Yukiya","JPN",1995,"115","121","229,8"
"43",20,"NAKAMURA Naoki","JPN",1996,"116","124","229,4"
"44",21,"PREVC Peter","SLO",1992,"115,5","119,5","225,4"
"45",22,"HUBER Daniel","AUT",1993,"113","118,5","224,5"
"46",23,"SATO Keiichi","JPN",1997,"118","118,5","222,9"
"47",23,"TSCHOFENIG Daniel","AUT",2002,"115,5","118","222,9"
"48",25,"ZYLA Piotr","POL",1987,"115","116","218,3"
"49",26,"ZNISZCZOL Aleksander","POL",1994,"116,5","115,5","217,8"
"50",27,"VILLUMSTAD Fredrik","NOR",1999,"117","114","214,5"
"51",28,"SADREEV Danil","RUS",2003,"115","112,5","212,3"
"52",29,"TROFIMOV Roman Sergeevich","RUS",1989,"113","110,5","206,6"
"53",30,"KLIMOV Evgeniy","RUS",1994,"117","DSQ","112"
"54",31,"LEYHE Stephan","GER",1992,"111,5","","104,1"
"55",32,"KUBACKI Dawid","POL",1990,"113","","103,6"
"56",32,"POLASEK Viktor","CZE",1997,"113","","103,6"
"57",34,"AIGRO Artti","EST",1999,"115,5","","103,3"
"58",35,"SCHIFFNER Markus","AUT",1992,"109,5","","102"
"59",36,"DESCHWANDEN Gregor","SUI",1991,"113","","101,5"
"60",37,"WELLINGER Andreas","GER",1995,"111","","99,4"
"61",38,"TANDE Daniel Andre","NOR",1994,"110","","98,5"
"62",39,"NAZAROV Mikhail","RUS",1994,"112","","97,7"
"63",40,"WASEK Pawel","POL",1999,"107","","96,3"
"64",41,"PILCH Tomasz","POL",2000,"106,5","","95,8"
"65",42,"FANNEMEL Anders","NOR",1991,"111","","92,2"
"66",43,"HULA Stefan","POL",1986,"104","","88"
"67",44,"KYTOESAHO Niko","FIN",1999,"106","","85"
"68",45,"WOLNY Jakub","POL",1995,"104,5","","83,8"
"69",46,"HABDAS Jan","POL",2003,"100","","82,3"
"70",47,"MURANKA Klemens","POL",1994,"101,5","","82,1"
"71",48,"GRANERUD Halvor Egner","NOR",1996,"102,5","","78,6"
"72",49,"STEKALA Andrzej","POL",1995,"100,5","","74,7"
