"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",1,"LINDVIK Marius","NOR",1998,"241,5","245,5","455,1"
"2",2,"SATO Yukiya","JPN",1995,"236,5","242,5","446,8"
"3",3,"PREVC Peter","SLO",1992,"235,5","240","438,6"
"4",4,"ZAJC Timi","SLO",2000,"233","240","437,2"
"5",5,"LANISEK Anze","SLO",1996,"231","244,5","435,7"
"6",6,"JELAR Ziga","SLO",1997,"239","232","435,2"
"7",7,"PREVC Cene","SLO",1996,"241","246","425,4"
"8",8,"KOBAYASHI Ryoyu","JPN",1996,"235,5","230,5","423,7"
"9",9,"KUBACKI Dawid","POL",1990,"231","235","422,5"
"10",10,"HAYBOECK Michael","AUT",1991,"226","244,5","421,7"
"11",11,"KRAFT Stefan","AUT",1993,"232","228","421,6"
"12",12,"GRANERUD Halvor Egner","NOR",1996,"218","243,5","419"
"13",12,"ZYLA Piotr","POL",1987,"237,5","221,5","419"
"14",14,"STOCH Kamil","POL",1987,"225","231,5","416,3"
"15",15,"FORFANG Johann Andre","NOR",1995,"220,5","237","412,7"
"16",16,"GEIGER Karl","GER",1993,"225","242","409,1"
"17",17,"FETTNER Manuel","AUT",1985,"223,5","231,5","406,6"
"18",18,"WELLINGER Andreas","GER",1995,"223","230","405,6"
"19",19,"HUBER Daniel","AUT",1993,"218,5","225","390,6"
"20",20,"KOS Lovro","SLO",1999,"219,5","227","389,4"
"21",21,"HOERL Jan","AUT",1998,"214","230,5","388,9"
"22",22,"TSCHOFENIG Daniel","AUT",2002,"208,5","221,5","376,1"
"23",23,"SCHMID Constantin","GER",1999,"210","223","374,1"
"24",24,"EISENBICHLER Markus","GER",1991,"209,5","220","372,6"
"25",25,"DESCHWANDEN Gregor","SUI",1991,"208","217","367,6"
"26",26,"NAKAMURA Naoki","JPN",1996,"211,5","203","348,1"
"27",27,"LEYHE Stephan","GER",1992,"204,5","208","348"
"28",28,"FREUND Severin","GER",1988,"190,5","215","344,1"
"29",29,"KOBAYASHI Junshiro","JPN",1991,"188","196,5","313"
"30",30,"PEIER Killian","SUI",1995,"175","188","284,8"
