"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BARTOL Tilen","SLO",1997,"","","Tq"
"2",NA,"CHOI Seou","KOR",1982,"","","Tq"
"3",NA,"HULA Stefan","POL",1986,"","","Tq"
"4",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"5",NA,"KYTOESAHO Niko","FIN",1999,"","","Tq"
"6",NA,"MARUSIAK Yevhen","UKR",2000,"","","Tq"
"7",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"8",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"9",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"10",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"11",1,"KOBAYASHI Ryoyu","JPN",1996,"136,5","134","277"
"12",2,"KRAFT Stefan","AUT",1993,"134","134,5","274"
"13",3,"LINDVIK Marius","NOR",1998,"131","134,5","269,5"
"14",4,"ASCHENWALD Philipp","AUT",1995,"135","132,5","269,2"
"15",5,"GEIGER Karl","GER",1993,"132","132","266,1"
"16",6,"SATO Yukiya","JPN",1995,"128,5","140","265,2"
"17",7,"FORFANG Johann Andre","NOR",1995,"132","131,5","260,4"
"18",8,"PREVC Peter","SLO",1992,"133,5","132","258,4"
"19",9,"ZYLA Piotr","POL",1987,"129,5","133,5","258,3"
"20",10,"STOCH Kamil","POL",1987,"128,5","132","258,1"
"21",11,"JOHANSSON Robert","NOR",1990,"133,5","130,5","255,9"
"22",12,"SCHLIERENZAUER Gregor","AUT",1990,"135","125,5","252,3"
"23",13,"LANISEK Anze","SLO",1996,"128,5","129,5","249"
"24",14,"KUBACKI Dawid","POL",1990,"126,5","131","247,9"
"25",15,"EISENBICHLER Markus","GER",1991,"124","132","244,8"
"26",16,"NAKAMURA Naoki","JPN",1996,"132","129,5","244,6"
"27",17,"LEYHE Stephan","GER",1992,"130","134,5","243,8"
"28",18,"TANDE Daniel Andre","NOR",1994,"125","130","241,8"
"29",19,"PASCHKE Pius","GER",1990,"123,5","128","241,6"
"30",20,"HOERL Jan","AUT",1998,"126,5","129","240,8"
"31",21,"ITO Daiki","JPN",1985,"125","126","236,2"
"32",22,"AMMANN Simon","SUI",1981,"128,5","127,5","234,5"
"33",23,"AALTO Antti","FIN",1995,"131","125,5","234,3"
"34",24,"PEIER Killian","SUI",1995,"126","123,5","233,1"
"35",25,"BAER Moritz","GER",1997,"127","124","230,9"
"36",26,"SCHMID Constantin","GER",1999,"122","125,5","230,7"
"37",27,"MURANKA Klemens","POL",1994,"126,5","127","227,9"
"38",28,"WOLNY Jakub","POL",1995,"127,5","127,5","226,5"
"39",29,"JUSTIN Rok","SLO",1993,"126","121,5","226,2"
"40",30,"PREVC Domen","SLO",1999,"127","DSQ","117,4"
"41",31,"MARKENG Thomas Aasen","NOR",2000,"131","DNS","107,6"
"42",32,"KOT Maciej","POL",1991,"120,5","","110,9"
"43",33,"KASAI Noriaki","JPN",1972,"123","","108,9"
"44",34,"SEMENIC Anze","SLO",1993,"123","","107,8"
"45",35,"HAYBOECK Michael","AUT",1991,"120,5","","107,6"
"46",36,"KOBAYASHI Junshiro","JPN",1991,"118","","105,6"
"47",37,"KLIMOV Evgeniy","RUS",1994,"122","","105,3"
"48",38,"PEDERSEN Robin","NOR",1996,"120,5","","104,4"
"49",39,"KOZISEK Cestmir","CZE",1991,"120","","101,5"
"50",40,"FREITAG Richard","GER",1991,"117","","100,7"
"51",41,"PETER Dominik","SUI",2001,"115","","100,4"
"52",42,"ZAJC Timi","SLO",2000,"118","","100,2"
"53",43,"TROFIMOV Roman Sergeevich","RUS",1989,"119","","100,1"
"54",44,"ZOGRAFSKI Vladimir","BUL",1993,"120","","99,5"
"55",45,"HUBER Daniel","AUT",1993,"119,5","","99"
"56",46,"SAKALA Filip","CZE",1996,"117","","97,5"
"57",47,"VASSILIEV Dimitry","RUS",1979,"113,5","","96,5"
"58",48,"BOYD-CLOWES Mackenzie","CAN",1991,"115","","94,8"
"59",49,"DESCHWANDEN Gregor","SUI",1991,"109,5","","88,6"
"60",50,"MAEAETTAE Jarkko","FIN",1994,"107,5","","82,2"
