"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BARTOL Tilen","SLO",1997,"","","Tq"
"2",NA,"INSAM Alex","ITA",1997,"","","Tq"
"3",NA,"JUSTIN Rok","SLO",1993,"","","Tq"
"4",NA,"KASAI Noriaki","JPN",1972,"","","Tq"
"5",NA,"LARSON Casey","USA",1998,"","","Tq"
"6",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"7",NA,"NOMME Martti","EST",1993,"","","Tq"
"8",NA,"NOUSIAINEN Eetu","FIN",1997,"","","Tq"
"9",NA,"OJALA Juho","FIN",1995,"","","Tq"
"10",NA,"POHJOLA Arttu","FIN",2001,"","","Tq"
"11",NA,"POLASEK Viktor","CZE",1997,"","","Tq"
"12",NA,"SAKALA Filip","CZE",1996,"","","Tq"
"13",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"14",NA,"STURSA Vojtech","CZE",1995,"","","Tq"
"15",NA,"VETELAINEN Jonne","FIN",2000,"","","Tq"
"16",NA,"FORFANG Johann Andre","NOR",1995,"","","DSQF"
"17",NA,"JOHANSSON Robert","NOR",1990,"","","DSQF"
"18",1,"TANDE Daniel Andre","NOR",1994,"131","142","282,5"
"19",2,"ASCHENWALD Philipp","AUT",1995,"129","143","273,3"
"20",3,"LANISEK Anze","SLO",1996,"136,5","135","272,4"
"21",4,"KRAFT Stefan","AUT",1993,"131","138","271,4"
"22",5,"HUBER Daniel","AUT",1993,"134,5","133,5","270,3"
"23",6,"KOBAYASHI Ryoyu","JPN",1996,"134","133","267,3"
"24",7,"GEIGER Karl","GER",1993,"132,5","136,5","263,5"
"25",8,"ZAJC Timi","SLO",2000,"137,5","127","262,2"
"26",9,"HOERL Jan","AUT",1998,"132","131","259,3"
"27",10,"MARKENG Thomas Aasen","NOR",2000,"125","137","253"
"28",11,"PREVC Domen","SLO",1999,"123","135","252,8"
"29",12,"KUBACKI Dawid","POL",1990,"123,5","135,5","251,3"
"30",13,"ZYLA Piotr","POL",1987,"123,5","136","250,2"
"31",14,"SCHLIERENZAUER Gregor","AUT",1990,"125,5","133","246,5"
"32",15,"FREITAG Richard","GER",1991,"128","126","237,3"
"33",16,"STOCH Kamil","POL",1987,"128","118,5","236,7"
"34",17,"KOBAYASHI Junshiro","JPN",1991,"129,5","123,5","236,4"
"35",18,"KOT Maciej","POL",1991,"120","126","231,6"
"36",19,"AMMANN Simon","SUI",1981,"123,5","127","230,7"
"37",20,"PASCHKE Pius","GER",1990,"123,5","129","228"
"38",21,"KYTOESAHO Niko","FIN",1999,"124,5","128,5","227,5"
"39",22,"HULA Stefan","POL",1986,"127,5","121,5","224,9"
"40",23,"EISENBICHLER Markus","GER",1991,"121,5","114,5","209,1"
"41",24,"PEDERSEN Robin","NOR",1996,"130","109,5","208,8"
"42",25,"SCHMID Constantin","GER",1999,"120,5","116,5","208"
"43",26,"PETER Dominik","SUI",2001,"121","112","205,6"
"44",27,"WOLNY Jakub","POL",1995,"127","112","205,2"
"45",28,"PREVC Peter","SLO",1992,"139","DSQ","138,7"
"46",29,"LINDVIK Marius","NOR",1998,"136,5","DSQ","137,6"
"47",30,"SEMENIC Anze","SLO",1993,"131,5","DSQ","126,4"
"48",31,"BAER Moritz","GER",1997,"121,5","","104,4"
"49",32,"SATO Yukiya","JPN",1995,"121","","103,5"
"50",33,"LEYHE Stephan","GER",1992,"120","","102,2"
"51",34,"BOYD-CLOWES Mackenzie","CAN",1991,"117,5","","99,3"
"52",35,"ITO Daiki","JPN",1985,"117,5","","99"
"53",36,"HAYBOECK Michael","AUT",1991,"118","","96,9"
"54",37,"KOUDELKA Roman","CZE",1989,"116","","95,6"
"55",38,"AIGRO Artti","EST",1999,"116","","95,4"
"56",39,"TROFIMOV Roman Sergeevich","RUS",1989,"116","","92,5"
"57",40,"AALTO Antti","FIN",1995,"113,5","","88,3"
"58",41,"SCHULER Andreas","SUI",1995,"110,5","","81,8"
"59",42,"MAEAETTAE Jarkko","FIN",1994,"111,5","","80,8"
"60",43,"NAKAMURA Naoki","JPN",1996,"105,5","","79,1"
"61",44,"ZOGRAFSKI Vladimir","BUL",1993,"107","","77,5"
"62",45,"BICKNER Kevin","USA",1996,"107","","75,6"
"63",46,"MURANKA Klemens","POL",1994,"102","","71,2"
"64",47,"ALAMOMMO Andreas","FIN",1998,"100","","65,8"
"65",48,"PEIER Killian","SUI",1995,"98","","57,9"
