"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AIGRO Artti","EST",1999,"","","Tq"
"2",NA,"GRANERUD Halvor Egner","NOR",1996,"","","Tq"
"3",NA,"KORNILOV Denis","RUS",1986,"","","Tq"
"4",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"5",NA,"KYTOESAHO Niko","FIN",1999,"","","Tq"
"6",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"7",NA,"MYHREN Mats Bjerke","NOR",1997,"","","Tq"
"8",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"9",NA,"SEMENIC Anze","SLO",1993,"","","Tq"
"10",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"11",NA,"STURSA Vojtech","CZE",1995,"","","Tq"
"12",NA,"TKACHENKO Sergey","KAZ",1999,"","","Tq"
"13",NA,"VILLUMSTAD Fredrik","NOR",1999,"","","Tq"
"14",NA,"ZNISZCZOL Aleksander","POL",1994,"","","Tq"
"15",NA,"SAKALA Filip","CZE",1996,"","","DSQK"
"16",1,"PREVC Peter","SLO",1992,"132","125,5","279"
"17",2,"EISENBICHLER Markus","GER",1991,"138","120,5","278,6"
"18",3,"LEYHE Stephan","GER",1992,"130","133","277,5"
"19",4,"LINDVIK Marius","NOR",1998,"134","128,5","275,7"
"20",5,"JOHANSSON Robert","NOR",1990,"136,5","124","275,5"
"21",5,"PEDERSEN Robin","NOR",1996,"133","130","275,5"
"22",7,"STOCH Kamil","POL",1987,"135","121","272,7"
"23",8,"KRAFT Stefan","AUT",1993,"128","132","270,6"
"24",9,"KOBAYASHI Ryoyu","JPN",1996,"135,5","120","270,4"
"25",10,"SCHLIERENZAUER Gregor","AUT",1990,"128","129","263,5"
"26",11,"LANISEK Anze","SLO",1996,"128","134","263,3"
"27",12,"SATO Yukiya","JPN",1995,"129,5","128,5","262,9"
"28",13,"TANDE Daniel Andre","NOR",1994,"128,5","126","258,3"
"29",14,"PASCHKE Pius","GER",1990,"130","127,5","258,1"
"30",15,"ASCHENWALD Philipp","AUT",1995,"126,5","134","256,8"
"31",16,"ITO Daiki","JPN",1985,"128,5","132","256,5"
"32",16,"SCHMID Constantin","GER",1999,"131","132,5","256,5"
"33",18,"HUBER Daniel","AUT",1993,"128","133","256,1"
"34",19,"GEIGER Karl","GER",1993,"128,5","123","254,3"
"35",20,"JELAR Ziga","SLO",1997,"123","133","253,6"
"36",21,"FORFANG Johann Andre","NOR",1995,"134","132,5","253,5"
"37",22,"ZAJC Timi","SLO",2000,"129","130,5","251,5"
"38",23,"ZYLA Piotr","POL",1987,"124","130","251,3"
"39",24,"KLIMOV Evgeniy","RUS",1994,"128,5","131,5","249,3"
"40",25,"KUBACKI Dawid","POL",1990,"122,5","131,5","248,5"
"41",26,"AALTO Antti","FIN",1995,"123,5","136","247,6"
"42",27,"KOBAYASHI Junshiro","JPN",1991,"125","127","246"
"43",28,"HAARE Anders","NOR",1999,"118","134","244,2"
"44",29,"HAYBOECK Michael","AUT",1991,"132","113","243,6"
"45",30,"PEIER Killian","SUI",1995,"127,5","124","238,4"
"46",31,"ZOGRAFSKI Vladimir","BUL",1993,"117,5","","107,4"
"47",32,"BOYD-CLOWES Mackenzie","CAN",1991,"120,5","","107,2"
"48",33,"BICKNER Kevin","USA",1996,"115,5","","102,1"
"49",34,"AIGNER Clemens","AUT",1993,"118,5","","100,1"
"50",35,"SATO Keiichi","JPN",1997,"114,5","","99,2"
"51",36,"KOUDELKA Roman","CZE",1989,"114","","96,8"
"52",37,"WOLNY Jakub","POL",1995,"114","","95,9"
"53",38,"BUSKUM Andreas Granerud","NOR",1996,"115","","94,7"
"54",39,"KOT Maciej","POL",1991,"112,5","","94,2"
"55",40,"DESCHWANDEN Gregor","SUI",1991,"114","","93,6"
"56",41,"WESTERHEIM Oscar P","NOR",1996,"115","","91,6"
"57",42,"AMMANN Simon","SUI",1981,"111,5","","90,1"
"58",43,"FREUND Severin","GER",1988,"113","","89,3"
"59",44,"NAKAMURA Naoki","JPN",1996,"108,5","","86,7"
"60",44,"SCHULER Andreas","SUI",1995,"113","","86,7"
"61",46,"TROFIMOV Roman Sergeevich","RUS",1989,"112","","86,1"
"62",47,"HUBER Stefan","AUT",1994,"111,5","","85,6"
"63",48,"HAMANN Martin","GER",1997,"109","","84,5"
"64",49,"BJOERENG Joacim Oedegaard","NOR",1995,"107,5","","82,2"
"65",50,"PREVC Domen","SLO",1999,"108","","77,8"
