"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"ALAMOMMO Andreas","FIN",1998,"","","Tq"
"2",NA,"CECON Federico","ITA",1994,"","","Tq"
"3",NA,"GASIENICA Patrick","USA",1998,"","","Tq"
"4",NA,"INSAM Alex","ITA",1997,"","","Tq"
"5",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"6",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"7",NA,"KLIMOV Evgeniy","RUS",1994,"","","DSQK"
"8",NA,"MARUSIAK Yevhen","UKR",2000,"","","DSQK"
"9",1,"GEIGER Karl","GER",1993,"107","103,5","285,2"
"10",2,"KRAFT Stefan","AUT",1993,"103,5","101","280,5"
"11",3,"KUBACKI Dawid","POL",1990,"102,5","101","278,2"
"12",4,"STOCH Kamil","POL",1987,"102","100","277,3"
"13",4,"ZYLA Piotr","POL",1987,"101","104","277,3"
"14",6,"FORFANG Johann Andre","NOR",1995,"100","100","270,7"
"15",7,"LINDVIK Marius","NOR",1998,"101,5","101,5","266"
"16",7,"PREVC Peter","SLO",1992,"99","101,5","266"
"17",9,"LANISEK Anze","SLO",1996,"100","99,5","263,8"
"18",10,"SATO Yukiya","JPN",1995,"97","101","263,6"
"19",11,"KOUDELKA Roman","CZE",1989,"102,5","93,5","263,3"
"20",12,"ASCHENWALD Philipp","AUT",1995,"99,5","97","263"
"21",13,"LEYHE Stephan","GER",1992,"96","100,5","262,1"
"22",14,"PREVC Domen","SLO",1999,"96","101","261,2"
"23",15,"PREVC Cene","SLO",1996,"100","96,5","259,6"
"24",16,"TANDE Daniel Andre","NOR",1994,"99","99,5","257,6"
"25",17,"SCHLIERENZAUER Gregor","AUT",1990,"97,5","97,5","257,3"
"26",18,"HUBER Daniel","AUT",1993,"102","92,5","256,6"
"27",18,"PASCHKE Pius","GER",1990,"96","100","256,6"
"28",20,"HAYBOECK Michael","AUT",1991,"98,5","98","254,8"
"29",21,"KOBAYASHI Junshiro","JPN",1991,"99","96","254,1"
"30",21,"SATO Keiichi","JPN",1997,"99,5","98","254,1"
"31",23,"HAARE Anders","NOR",1999,"97,5","98,5","251,7"
"32",24,"HOERL Jan","AUT",1998,"94","102,5","250,9"
"33",25,"KOBAYASHI Ryoyu","JPN",1996,"95,5","96,5","250,7"
"34",26,"JOHANSSON Robert","NOR",1990,"93","98,5","249,3"
"35",27,"POLASEK Viktor","CZE",1997,"98","95","247,8"
"36",28,"HULA Stefan","POL",1986,"96","96,5","246,3"
"37",29,"TKACHENKO Sergey","KAZ",1999,"99","96,5","243,2"
"38",30,"ROTH Luca","GER",2000,"98","95","234,7"
"39",31,"BUSKUM Andreas Granerud","NOR",1996,"97","","121,5"
"40",32,"ZAJC Timi","SLO",2000,"94","","121,3"
"41",33,"WOLNY Jakub","POL",1995,"97","","120,9"
"42",34,"SCHMID Constantin","GER",1999,"92","","120,8"
"43",35,"BICKNER Kevin","USA",1996,"96","","120,6"
"44",36,"KOT Maciej","POL",1991,"95","","119,3"
"45",37,"DESCHWANDEN Gregor","SUI",1991,"97","","119,2"
"46",38,"JUSTIN Rok","SLO",1993,"94","","118,1"
"47",39,"TROFIMOV Roman Sergeevich","RUS",1989,"96","","117,8"
"48",40,"BOYD-CLOWES Mackenzie","CAN",1991,"94","","117,7"
"49",41,"HAMANN Martin","GER",1997,"92","","114,6"
"50",42,"ZOGRAFSKI Vladimir","BUL",1993,"92,5","","112,9"
"51",43,"NAKAMURA Naoki","JPN",1996,"90,5","","111"
"52",44,"NAZAROV Mikhail","RUS",1994,"91","","110,8"
"53",45,"ITO Daiki","JPN",1985,"90","","107,4"
"54",46,"SAKALA Filip","CZE",1996,"88","","106,9"
"55",47,"BRESADOLA Giovanni","ITA",2001,"87,5","","103,7"
"56",48,"SCHULER Andreas","SUI",1995,"89","","103,1"
"57",49,"MAEAETTAE Jarkko","FIN",1994,"87","","102,1"
"58",50,"PEIER Killian","SUI",1995,"85,5","","100,4"
