"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"2",NA,"POHJOLA Arttu","FIN",2001,"","","Tq"
"3",NA,"AIGRO Artti","EST",1999,"","","DSQK"
"4",NA,"HUBER Daniel","AUT",1993,"","","DSQF"
"5",1,"LEYHE Stephan","GER",1992,"139,5","144,5","266,4"
"6",2,"LINDVIK Marius","NOR",1998,"140","143","262,4"
"7",3,"STOCH Kamil","POL",1987,"139,5","137,5","254,6"
"8",4,"KRAFT Stefan","AUT",1993,"135,5","141","253,5"
"9",5,"GEIGER Karl","GER",1993,"138,5","138","252"
"10",6,"FORFANG Johann Andre","NOR",1995,"138","137","246"
"11",7,"SCHLIERENZAUER Gregor","AUT",1990,"135","134,5","241,7"
"12",8,"PREVC Peter","SLO",1992,"134,5","134,5","241,6"
"13",9,"KOBAYASHI Ryoyu","JPN",1996,"134","135","240,8"
"14",10,"SEMENIC Anze","SLO",1993,"136","137","240,3"
"15",11,"SATO Yukiya","JPN",1995,"131","139,5","238,2"
"16",12,"KOBAYASHI Junshiro","JPN",1991,"132","139","234"
"17",13,"ZAJC Timi","SLO",2000,"135","129,5","232,9"
"18",14,"PREVC Domen","SLO",1999,"132,5","136","232,4"
"19",15,"KUBACKI Dawid","POL",1990,"135","129,5","232,1"
"20",16,"ZOGRAFSKI Vladimir","BUL",1993,"131,5","137","231,1"
"21",17,"JELAR Ziga","SLO",1997,"135","132","230,9"
"22",18,"HAYBOECK Michael","AUT",1991,"133","132","230,5"
"23",19,"LANISEK Anze","SLO",1996,"135","129,5","228,6"
"24",20,"ASCHENWALD Philipp","AUT",1995,"131","136,5","227"
"25",21,"SCHMID Constantin","GER",1999,"133","130","225,9"
"26",22,"PEDERSEN Robin","NOR",1996,"128","134,5","225,5"
"27",23,"WOLNY Jakub","POL",1995,"135,5","126,5","224,1"
"28",24,"PASCHKE Pius","GER",1990,"133","128","223,3"
"29",25,"JOHANSSON Robert","NOR",1990,"127,5","135","222,2"
"30",26,"EISENBICHLER Markus","GER",1991,"128","136","221,6"
"31",27,"AALTO Antti","FIN",1995,"132,5","130,5","220,2"
"32",28,"KOUDELKA Roman","CZE",1989,"126,5","133","217,5"
"33",29,"HAARE Anders","NOR",1999,"126","125,5","199,9"
"34",30,"AMMANN Simon","SUI",1981,"125,5","124,5","196,1"
"35",31,"FREITAG Richard","GER",1991,"126","","99,5"
"36",32,"POLASEK Viktor","CZE",1997,"126,5","","99"
"37",33,"SATO Keiichi","JPN",1997,"123","","96,8"
"38",34,"HUBER Stefan","AUT",1994,"124","","96,5"
"39",35,"ZYLA Piotr","POL",1987,"124","","95,9"
"40",36,"WOERGOETTER Marco","AUT",2002,"124","","94,5"
"41",37,"ZNISZCZOL Aleksander","POL",1994,"123","","93,6"
"42",38,"TAKEUCHI Taku","JPN",1987,"123,5","","90,4"
"43",39,"TEPES Jurij","SLO",1989,"119","","87,6"
"44",40,"BOYD-CLOWES Mackenzie","CAN",1991,"122","","86,6"
"45",41,"MURANKA Klemens","POL",1994,"121","","86"
"46",42,"HAZETDINOV Ilmir","RUS",1991,"119","","82,8"
"47",43,"STURSA Vojtech","CZE",1995,"116","","81,5"
"48",44,"NAKAMURA Naoki","JPN",1996,"117","","81,1"
"49",45,"PEIER Killian","SUI",1995,"114","","73,6"
"50",46,"STEKALA Andrzej","POL",1995,"112","","72,8"
"51",47,"DESCHWANDEN Gregor","SUI",1991,"113","","72,5"
"52",48,"MAEAETTAE Jarkko","FIN",1994,"115","","71,4"
"53",49,"KORNILOV Denis","RUS",1986,"110","","65"
