"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AMMANN Simon","SUI",1981,"",NA,"Tq"
"2",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"",NA,"Tq"
"3",NA,"CECON Federico","ITA",1994,"",NA,"Tq"
"4",NA,"KOZISEK Cestmir","CZE",1991,"",NA,"Tq"
"5",NA,"POHJOLA Arttu","FIN",2001,"",NA,"Tq"
"6",NA,"SAKALA Filip","CZE",1996,"",NA,"Tq"
"7",NA,"SATO Keiichi","JPN",1997,"",NA,"Tq"
"8",NA,"SCHLIERENZAUER Gregor","AUT",1990,"",NA,"Tq"
"9",NA,"SCHULER Andreas","SUI",1995,"",NA,"Tq"
"10",NA,"SOUKUP Matthew","CAN",1997,"",NA,"Tq"
"11",NA,"STEKALA Andrzej","POL",1995,"",NA,"Tq"
"12",NA,"STURSA Vojtech","CZE",1995,"",NA,"Tq"
"13",NA,"SATO Yukiya","JPN",1995,"",NA,"DSQF"
"14",1,"KRAFT Stefan","AUT",1993,"230",NA,"232,6"
"15",2,"KOBAYASHI Ryoyu","JPN",1996,"242,5",NA,"231,9"
"16",3,"ZAJC Timi","SLO",2000,"228,5",NA,"230,1"
"17",4,"STOCH Kamil","POL",1987,"232",NA,"229,4"
"18",5,"PREVC Domen","SLO",1999,"232,5",NA,"229,1"
"19",6,"GEIGER Karl","GER",1993,"225",NA,"227,3"
"20",7,"FORFANG Johann Andre","NOR",1995,"227",NA,"225,9"
"21",8,"JOHANSSON Robert","NOR",1990,"233,5",NA,"224,3"
"22",9,"ZYLA Piotr","POL",1987,"223,5",NA,"220,1"
"23",10,"LEYHE Stephan","GER",1992,"222,5",NA,"219,5"
"24",11,"AALTO Antti","FIN",1995,"222,5",NA,"219,1"
"25",12,"SEMENIC Anze","SLO",1993,"230",NA,"218,3"
"26",13,"LINDVIK Marius","NOR",1998,"242",NA,"215,7"
"27",14,"JELAR Ziga","SLO",1997,"223,5",NA,"215,1"
"28",15,"HUBER Daniel","AUT",1993,"220",NA,"212,9"
"29",16,"EISENBICHLER Markus","GER",1991,"215",NA,"210,2"
"30",17,"PASCHKE Pius","GER",1990,"220,5",NA,"209,6"
"31",17,"TANDE Daniel Andre","NOR",1994,"217",NA,"209,6"
"32",19,"KOBAYASHI Junshiro","JPN",1991,"223",NA,"208,2"
"33",20,"PREVC Peter","SLO",1992,"228",NA,"201,7"
"34",21,"TEPES Jurij","SLO",1989,"215",NA,"201,3"
"35",21,"WOLNY Jakub","POL",1995,"215",NA,"201,3"
"36",23,"HAYBOECK Michael","AUT",1991,"215,5",NA,"200,9"
"37",24,"HUBER Stefan","AUT",1994,"228",NA,"200,7"
"38",25,"KOUDELKA Roman","CZE",1989,"222",NA,"200,5"
"39",26,"ASCHENWALD Philipp","AUT",1995,"211",NA,"199,1"
"40",27,"ZOGRAFSKI Vladimir","BUL",1993,"213,5",NA,"191,9"
"41",28,"ZNISZCZOL Aleksander","POL",1994,"206",NA,"190,8"
"42",29,"PEDERSEN Robin","NOR",1996,"207",NA,"189"
"43",30,"TAKEUCHI Taku","JPN",1987,"201,5",NA,"183,6"
"44",31,"LANISEK Anze","SLO",1996,"192",NA,"183,5"
"45",32,"KUBACKI Dawid","POL",1990,"199",NA,"181,5"
"46",33,"AIGRO Artti","EST",1999,"194,5",NA,"175,5"
"47",34,"DESCHWANDEN Gregor","SUI",1991,"199",NA,"174,9"
"48",35,"NAKAMURA Naoki","JPN",1996,"196,5",NA,"171,5"
"49",36,"SCHMID Constantin","GER",1999,"185",NA,"169"
"50",37,"MAEAETTAE Jarkko","FIN",1994,"202,5",NA,"168,1"
"51",38,"MURANKA Klemens","POL",1994,"201",NA,"168"
"52",39,"HAARE Anders","NOR",1999,"184",NA,"161,9"
"53",40,"LEITNER Clemens","AUT",1998,"186",NA,"148,5"
