"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BJOERENG Joacim Oedegaard","NOR",1995,"","","Tq"
"2",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"","","Tq"
"3",NA,"GRANERUD Halvor Egner","NOR",1996,"","","Tq"
"4",NA,"HAARE Anders","NOR",1999,"","","Tq"
"5",NA,"HAMANN Martin","GER",1997,"","","Tq"
"6",NA,"KORNILOV Denis","RUS",1986,"","","Tq"
"7",NA,"MYHREN Mats Bjerke","NOR",1997,"","","Tq"
"8",NA,"NAZAROV Mikhail","RUS",1994,"","","Tq"
"9",NA,"PETER Dominik","SUI",2001,"","","Tq"
"10",NA,"SAKALA Filip","CZE",1996,"","","Tq"
"11",NA,"SCHULER Andreas","SUI",1995,"","","Tq"
"12",NA,"SOUKUP Matthew","CAN",1997,"","","Tq"
"13",NA,"STURSA Vojtech","CZE",1995,"","","Tq"
"14",NA,"VILLUMSTAD Fredrik","NOR",1999,"","","Tq"
"15",NA,"WESTERHEIM Oscar P","NOR",1996,"","","Tq"
"16",NA,"ZNISZCZOL Aleksander","POL",1994,"","","Tq"
"17",1,"STOCH Kamil","POL",1987,"131,5","139,5","264,3"
"18",2,"JELAR Ziga","SLO",1997,"132","137","259"
"19",3,"ZAJC Timi","SLO",2000,"139","130,5","257,6"
"20",4,"KOBAYASHI Ryoyu","JPN",1996,"134,5","131,5","253,6"
"21",5,"PREVC Peter","SLO",1992,"129,5","134","250,6"
"22",6,"ASCHENWALD Philipp","AUT",1995,"128","136","249,3"
"23",7,"KLIMOV Evgeniy","RUS",1994,"137,5","130","248,1"
"24",8,"KUBACKI Dawid","POL",1990,"134,5","131,5","247,7"
"25",9,"LEYHE Stephan","GER",1992,"131","129,5","246,2"
"26",10,"PEDERSEN Robin","NOR",1996,"130","133,5","243,8"
"27",11,"SCHMID Constantin","GER",1999,"129","129,5","237,8"
"28",12,"LINDVIK Marius","NOR",1998,"126,5","128","237,4"
"29",13,"JOHANSSON Robert","NOR",1990,"132,5","127","236,9"
"30",14,"SATO Yukiya","JPN",1995,"121,5","132,5","235,2"
"31",15,"PASCHKE Pius","GER",1990,"127,5","131","234,9"
"32",16,"HAYBOECK Michael","AUT",1991,"127","135,5","231,8"
"33",17,"KRAFT Stefan","AUT",1993,"121,5","133","230,6"
"34",18,"SCHLIERENZAUER Gregor","AUT",1990,"126","129","229,4"
"35",19,"GEIGER Karl","GER",1993,"122","131,5","228,4"
"36",20,"SEMENIC Anze","SLO",1993,"121,5","130","226,9"
"37",21,"SATO Keiichi","JPN",1997,"132","122,5","226,1"
"38",22,"AALTO Antti","FIN",1995,"135","119","225,7"
"39",23,"LANISEK Anze","SLO",1996,"123","127,5","223,3"
"40",24,"KOBAYASHI Junshiro","JPN",1991,"126,5","124,5","221,6"
"41",25,"TANDE Daniel Andre","NOR",1994,"125,5","122","212,7"
"42",26,"ZYLA Piotr","POL",1987,"129","111","207,2"
"43",27,"TKACHENKO Sergey","KAZ",1999,"127","115","195,8"
"44",28,"KOT Maciej","POL",1991,"122","113","195,6"
"45",29,"PEIER Killian","SUI",1995,"122,5","109,5","185,5"
"46",30,"ITO Daiki","JPN",1985,"123,5","111","178,8"
"47",31,"HUBER Daniel","AUT",1993,"120","","102,4"
"48",32,"AMMANN Simon","SUI",1981,"121,5","","101,2"
"49",32,"KYTOESAHO Niko","FIN",1999,"123,5","","101,2"
"50",34,"WOLNY Jakub","POL",1995,"121","","100,6"
"51",35,"AIGRO Artti","EST",1999,"122,5","","99,8"
"52",36,"AIGNER Clemens","AUT",1993,"119,5","","95,6"
"53",37,"PREVC Domen","SLO",1999,"115,5","","92,7"
"54",38,"FREUND Severin","GER",1988,"116","","90,6"
"55",39,"NAKAMURA Naoki","JPN",1996,"115,5","","90,2"
"56",40,"BUSKUM Andreas Granerud","NOR",1996,"116","","90"
"57",41,"BICKNER Kevin","USA",1996,"113","","85,6"
"58",42,"KOZISEK Cestmir","CZE",1991,"110,5","","81,1"
"59",43,"TROFIMOV Roman Sergeevich","RUS",1989,"111,5","","80,1"
"60",44,"EISENBICHLER Markus","GER",1991,"109","","78,7"
"61",44,"MUMINOV Sabirzhan","KAZ",1994,"111,5","","78,7"
"62",46,"ZOGRAFSKI Vladimir","BUL",1993,"104,5","","67,1"
"63",47,"HUBER Stefan","AUT",1994,"100,5","","60"
"64",48,"FORFANG Johann Andre","NOR",1995,"92","","52,9"
"65",49,"KOUDELKA Roman","CZE",1989,"87","","40,5"
"66",50,"WASEK Pawel","POL",1999,"80","","23,3"
