"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"LINDVIK Marius","NOR",1998,"","","DSQF"
"2",1,"GRANERUD Halvor Egner","NOR",1996,"136","140,5","288,5"
"3",2,"PAVLOVCIC Bor","SLO",1998,"140","146","287,8"
"4",3,"EISENBICHLER Markus","GER",1991,"138","141,5","285,7"
"5",4,"JOHANSSON Robert","NOR",1990,"140,5","138,5","280,1"
"6",5,"SATO Yukiya","JPN",1995,"141","144,5","278,7"
"7",6,"STOCH Kamil","POL",1987,"138","137","277,8"
"8",7,"KUBACKI Dawid","POL",1990,"138,5","146","275,8"
"9",8,"SATO Keiichi","JPN",1997,"140","134,5","270,8"
"10",9,"LANISEK Anze","SLO",1996,"138","142,5","264,6"
"11",10,"HAMANN Martin","GER",1997,"135","138","263,8"
"12",11,"HOERL Jan","AUT",1998,"138,5","138","263,6"
"13",12,"TANDE Daniel Andre","NOR",1994,"136,5","137","258,1"
"14",13,"KOBAYASHI Ryoyu","JPN",1996,"137","137,5","257,9"
"15",14,"PASCHKE Pius","GER",1990,"138","133","257"
"16",15,"ASCHENWALD Philipp","AUT",1995,"137,5","136","256,1"
"17",16,"KRAFT Stefan","AUT",1993,"134","134","252,5"
"18",17,"ZYLA Piotr","POL",1987,"128","135,5","245,9"
"19",18,"STEKALA Andrzej","POL",1995,"132","127,5","240"
"20",19,"NAZAROV Mikhail","RUS",1994,"135,5","132","238,3"
"21",20,"WOLNY Jakub","POL",1995,"134","128,5","237,2"
"22",21,"FREUND Severin","GER",1988,"134,5","131","236,3"
"23",22,"SCHMID Constantin","GER",1999,"131","127","236,1"
"24",23,"NAKAMURA Naoki","JPN",1996,"134,5","126,5","234,5"
"25",24,"FETTNER Manuel","AUT",1985,"126,5","131","233,9"
"26",25,"DESCHWANDEN Gregor","SUI",1991,"135","127,5","232,3"
"27",26,"BARTOL Tilen","SLO",1997,"127,5","130","231,4"
"28",27,"HUBER Daniel","AUT",1993,"130","128","229,6"
"29",28,"MARKENG Thomas Aasen","NOR",2000,"130","126","227,2"
"30",29,"ZAJC Timi","SLO",2000,"133","113","207,7"
"31",30,"PREVC Domen","SLO",1999,"136","DSQ","129,7"
"32",31,"ZOGRAFSKI Vladimir","BUL",1993,"128","","105,2"
"33",32,"HAYBOECK Michael","AUT",1991,"127,5","","104"
"34",33,"JELAR Ziga","SLO",1997,"124,5","","102,9"
"35",34,"LACKNER Thomas","AUT",1993,"126,5","","102,6"
"36",35,"BOYD-CLOWES Mackenzie","CAN",1991,"118,5","","102,4"
"37",36,"MURANKA Klemens","POL",1994,"121,5","","102"
"38",37,"PILCH Tomasz","POL",2000,"120","","100,9"
"39",38,"GEIGER Karl","GER",1993,"123,5","","99,9"
"40",39,"AMMANN Simon","SUI",1981,"120","","99,2"
"41",40,"KYTOESAHO Niko","FIN",1999,"123,5","","98,3"
"42",41,"AALTO Antti","FIN",1995,"118","","95,5"
"43",42,"FORFANG Johann Andre","NOR",1995,"119","","90,8"
"44",43,"KORNILOV Denis","RUS",1986,"121","","90,3"
"45",44,"KOZISEK Cestmir","CZE",1991,"114","","82,8"
"46",45,"AIGRO Artti","EST",1999,"110","","68,4"
"47",46,"POLASEK Viktor","CZE",1997,"108,5","","66,9"
"48",47,"MUMINOV Sabirzhan","KAZ",1994,"98","","59,3"
"49",48,"TKACHENKO Sergey","KAZ",1999,"103","","52,4"
