"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"ERIKSEN Sander Vossan","NOR",2000,"","","Tq"
"2",NA,"INSAM Alex","ITA",1997,"","","Tq"
"3",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"4",NA,"LANISEK Anze","SLO",1996,"","","Tq"
"5",NA,"POLASEK Viktor","CZE",1997,"","","Tq"
"6",NA,"BOYD-CLOWES Mackenzie","CAN",1991,"","","DSQK"
"7",NA,"PREVC Cene","SLO",1996,"","","DSQK"
"8",NA,"URLAUB Andrew","USA",2001,"","","DSQK"
"9",NA,"SCHLIERENZAUER Gregor","AUT",1990,"","","DSQF"
"10",1,"STOCH Kamil","POL",1987,"139","140","300,7"
"11",2,"LINDVIK Marius","NOR",1998,"137","140,5","280,4"
"12",3,"GEIGER Karl","GER",1993,"138","133,5","277,3"
"13",4,"KRAFT Stefan","AUT",1993,"132","137","275,9"
"14",5,"JOHANSSON Robert","NOR",1990,"130,5","139","274,8"
"15",6,"HAYBOECK Michael","AUT",1991,"133,5","137,5","274,6"
"16",7,"ZYLA Piotr","POL",1987,"134","136,5","273,9"
"17",8,"STEKALA Andrzej","POL",1995,"135","133","272,2"
"18",9,"SATO Yukiya","JPN",1995,"133","135","270,5"
"19",10,"HUBER Daniel","AUT",1993,"134","132,5","268,9"
"20",11,"TANDE Daniel Andre","NOR",1994,"131,5","136","268,5"
"21",12,"GRANERUD Halvor Egner","NOR",1996,"133","134","268,1"
"22",12,"PREVC Peter","SLO",1992,"132,5","133,5","268,1"
"23",14,"KOBAYASHI Ryoyu","JPN",1996,"130,5","135","265,8"
"24",15,"KUBACKI Dawid","POL",1990,"132","131,5","263,1"
"25",16,"SATO Keiichi","JPN",1997,"131,5","134","262,7"
"26",17,"KOBAYASHI Junshiro","JPN",1991,"130","133","261,9"
"27",18,"SCHMID Constantin","GER",1999,"132","131,5","260,4"
"28",19,"AALTO Antti","FIN",1995,"128","128,5","247,3"
"29",20,"FREUND Severin","GER",1988,"125","131","244,8"
"30",21,"NAZAROV Mikhail","RUS",1994,"125,5","130,5","244,4"
"31",22,"ASCHENWALD Philipp","AUT",1995,"128,5","125","241,8"
"32",23,"KLIMOV Evgeniy","RUS",1994,"125","127","237,2"
"33",24,"SCHIFFNER Markus","AUT",1992,"127","123","233,3"
"34",25,"ZNISZCZOL Aleksander","POL",1994,"126","123","231,9"
"35",26,"FORFANG Johann Andre","NOR",1995,"124","122,5","229,2"
"36",27,"JELAR Ziga","SLO",1997,"125","122,5","228,4"
"37",28,"LEITNER Clemens","AUT",1998,"125,5","122","228,1"
"38",29,"PASCHKE Pius","GER",1990,"122","125","226"
"39",30,"TSCHOFENIG Daniel","AUT",2002,"124","119","219,5"
"40",31,"BARTOL Tilen","SLO",1997,"122,5","","113,1"
"41",32,"MURANKA Klemens","POL",1994,"122","","111,2"
"42",33,"KYTOESAHO Niko","FIN",1999,"121,5","","109,1"
"43",34,"NAKAMURA Naoki","JPN",1996,"120","","108,9"
"44",35,"EISENBICHLER Markus","GER",1991,"120,5","","108,8"
"45",36,"DESCHWANDEN Gregor","SUI",1991,"121","","108"
"46",37,"HAMANN Martin","GER",1997,"119","","106,2"
"47",38,"PREVC Domen","SLO",1999,"119","","105,3"
"48",39,"LACKNER Thomas","AUT",1993,"118,5","","104,1"
"49",40,"FETTNER Manuel","AUT",1985,"117,5","","103,2"
"50",41,"BRESADOLA Giovanni","ITA",2001,"117","","101"
"51",42,"RAINER Stefan","AUT",1999,"116,5","","100,5"
"52",43,"STEINER Maximilian","AUT",1996,"116","","99,5"
"53",44,"ZOGRAFSKI Vladimir","BUL",1993,"116,5","","98,3"
"54",45,"AIGRO Artti","EST",1999,"115,5","","96,3"
"55",46,"SOUKUP Matthew","CAN",1997,"114","","96,2"
"56",47,"DEAN Decker","USA",2000,"112","","91,6"
"57",48,"KOT Maciej","POL",1991,"113","","91,4"
"58",49,"AMMANN Simon","SUI",1981,"112","","91"
