"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"KOS Lovro","SLO",1999,"","","Tq"
"2",NA,"MUMINOV Sabirzhan","KAZ",1994,"","","Tq"
"3",NA,"POLASEK Viktor","CZE",1997,"","","Tq"
"4",NA,"VASSILYEV Danil","KAZ",2004,"","","Tq"
"5",NA,"PETER Dominik","SUI",2001,"","","DSQK"
"6",NA,"AIGRO Artti","EST",1999,"","","DSQF"
"7",1,"GRANERUD Halvor Egner","NOR",1996,"147,5","145,5","285,5"
"8",2,"TANDE Daniel Andre","NOR",1994,"145","140,5","276,6"
"9",3,"STOCH Kamil","POL",1987,"142,5","135,5","272,2"
"10",4,"PAVLOVCIC Bor","SLO",1998,"144,5","136,5","268,4"
"11",5,"KUBACKI Dawid","POL",1990,"138,5","140","260,7"
"12",6,"LINDVIK Marius","NOR",1998,"132,5","137,5","256,8"
"13",7,"KOBAYASHI Ryoyu","JPN",1996,"138","134,5","254,8"
"14",8,"EISENBICHLER Markus","GER",1991,"137,5","139,5","252,8"
"15",9,"ZYLA Piotr","POL",1987,"130,5","141","251,1"
"16",10,"LANISEK Anze","SLO",1996,"137","135","248,2"
"17",11,"GEIGER Karl","GER",1993,"125,5","142","247,3"
"18",12,"AMMANN Simon","SUI",1981,"137","132,5","244,7"
"19",13,"JOHANSSON Robert","NOR",1990,"132","139,5","244,5"
"20",14,"ASCHENWALD Philipp","AUT",1995,"133,5","132,5","241,3"
"21",15,"HUBER Daniel","AUT",1993,"125","142,5","237,8"
"22",16,"SATO Keiichi","JPN",1997,"133","125","231,1"
"23",17,"WOLNY Jakub","POL",1995,"127","138","227,9"
"24",18,"JELAR Ziga","SLO",1997,"130","129","227,8"
"25",19,"DESCHWANDEN Gregor","SUI",1991,"128","134","226"
"26",20,"STEKALA Andrzej","POL",1995,"127","132,5","224,6"
"27",21,"HAYBOECK Michael","AUT",1991,"128","128","224"
"28",22,"NAZAROV Mikhail","RUS",1994,"133","125,5","223,5"
"29",23,"KRAFT Stefan","AUT",1993,"123","129","222,4"
"30",24,"PASCHKE Pius","GER",1990,"125,5","130,5","219,8"
"31",25,"ZOGRAFSKI Vladimir","BUL",1993,"138,5","117","216,5"
"32",26,"NAKAMURA Naoki","JPN",1996,"129,5","128,5","215,4"
"33",27,"SATO Yukiya","JPN",1995,"124,5","127","212,7"
"34",28,"HAARE Anders","NOR",1999,"126","125","210,3"
"35",29,"ITO Daiki","JPN",1985,"131,5","116","201,4"
"36",30,"BOYD-CLOWES Mackenzie","CAN",1991,"123,5","118","199,4"
"37",31,"SCHMID Constantin","GER",1999,"125","","102,4"
"38",32,"MURANKA Klemens","POL",1994,"125","","102,2"
"39",33,"HAMANN Martin","GER",1997,"122","","101,3"
"40",34,"ZNISZCZOL Aleksander","POL",1994,"124,5","","101,1"
"41",35,"STEINER Maximilian","AUT",1996,"127,5","","100,3"
"42",36,"AALTO Antti","FIN",1995,"127","","99,6"
"43",37,"FREUND Severin","GER",1988,"118","","99,1"
"44",38,"BACHLINGER Niklas","AUT",2001,"124,5","","97,4"
"45",39,"HOERL Jan","AUT",1998,"119","","97"
"46",40,"KORNILOV Denis","RUS",1986,"125","","96,4"
"47",41,"INSAM Alex","ITA",1997,"125,5","","95,9"
"48",42,"ZAJC Timi","SLO",2000,"119","","89,4"
"49",43,"BARTOL Tilen","SLO",1997,"116","","88,6"
"50",44,"SCHULER Andreas","SUI",1995,"117","","88,1"
"51",45,"FORFANG Johann Andre","NOR",1995,"112,5","","87,1"
"52",46,"TROFIMOV Roman Sergeevich","RUS",1989,"121,5","","85,2"
"53",47,"KOZISEK Cestmir","CZE",1991,"120,5","","80,7"
"54",48,"KYTOESAHO Niko","FIN",1999,"104","","63,6"
"55",49,"STURSA Vojtech","CZE",1995,"106,5","","62,9"
