"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"AMMANN Simon","SUI",1981,"","","Tq"
"2",NA,"HAUSWIRTH Sandro","SUI",2000,"","","Tq"
"3",NA,"KALINICHENKO Vitaliy","UKR",1993,"","","Tq"
"4",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"5",NA,"KRZAK Jaroslaw","POL",2000,"","","Tq"
"6",NA,"LARSON Casey","USA",1998,"","","Tq"
"7",NA,"MAKSIMOCHKIN Mikhail","RUS",1993,"","","Tq"
"8",NA,"MANKOV Ilya","RUS",2003,"","","Tq"
"9",NA,"MARUSIAK Yevhen","UKR",2000,"","","Tq"
"10",NA,"NAKAMURA Naoki","JPN",1996,"","","Tq"
"11",NA,"POLASEK Viktor","CZE",1997,"","","Tq"
"12",NA,"SEMENIC Anze","SLO",1993,"","","Tq"
"13",NA,"STURSA Vojtech","CZE",1995,"","","Tq"
"14",NA,"SAKALA Filip","CZE",1996,"","","DSQK"
"15",NA,"HOERL Jan","AUT",1998,"","","DSQF"
"16",1,"EISENBICHLER Markus","GER",1991,"137,5","134","267,6"
"17",2,"GEIGER Karl","GER",1993,"133,5","128","258,6"
"18",3,"HUBER Daniel","AUT",1993,"138,5","125,5","255,7"
"19",4,"GRANERUD Halvor Egner","NOR",1996,"131,5","130","251,7"
"20",5,"ZYLA Piotr","POL",1987,"125,5","128","246,5"
"21",6,"LANISEK Anze","SLO",1996,"136","118","246,3"
"22",7,"SATO Yukiya","JPN",1995,"126","123","244"
"23",8,"ASCHENWALD Philipp","AUT",1995,"125","127","242,4"
"24",9,"BOYD-CLOWES Mackenzie","CAN",1991,"126","134","240,7"
"25",10,"HAYBOECK Michael","AUT",1991,"124,5","122","228,7"
"26",11,"KUBACKI Dawid","POL",1990,"124,5","116","227,6"
"27",12,"PASCHKE Pius","GER",1990,"126,5","121","227,3"
"28",13,"ERIKSEN Sander Vossan","NOR",2000,"129","132,5","225,4"
"29",14,"DESCHWANDEN Gregor","SUI",1991,"117","124,5","219,6"
"30",15,"KOBAYASHI Junshiro","JPN",1991,"119","128,5","218,5"
"31",16,"HAARE Anders","NOR",1999,"121,5","117","217,3"
"32",17,"SATO Keiichi","JPN",1997,"120","124,5","215,3"
"33",18,"HAMANN Martin","GER",1997,"120","138,5","214,9"
"34",19,"STEKALA Andrzej","POL",1995,"124,5","127,5","214,6"
"35",20,"KOT Maciej","POL",1991,"117","121","214,5"
"36",20,"PAVLOVCIC Bor","SLO",1998,"121,5","117","214,5"
"37",22,"MURANKA Klemens","POL",1994,"127,5","107","213,3"
"38",23,"ZAJC Timi","SLO",2000,"112,5","123,5","205,4"
"39",24,"LINDVIK Marius","NOR",1998,"115,5","122,5","203,3"
"40",25,"FREUND Severin","GER",1988,"124,5","112,5","202,6"
"41",26,"AIGRO Artti","EST",1999,"122,5","112","200,4"
"42",27,"KOBAYASHI Ryoyu","JPN",1996,"117","112,5","193,6"
"43",27,"STOCH Kamil","POL",1987,"121,5","104","193,6"
"44",29,"HULA Stefan","POL",1986,"117,5","111,5","190,4"
"45",30,"PREVC Peter","SLO",1992,"112","106","180"
"46",31,"KLIMOV Evgeniy","RUS",1994,"113","","95,5"
"47",32,"KRAFT Stefan","AUT",1993,"112","","94,9"
"48",33,"SOUKUP Matthew","CAN",1997,"119","","94"
"49",33,"WOLNY Jakub","POL",1995,"114,5","","94"
"50",35,"ZNISZCZOL Aleksander","POL",1994,"115","","93"
"51",36,"PETER Dominik","SUI",2001,"116,5","","92,3"
"52",36,"TANDE Daniel Andre","NOR",1994,"110,5","","92,3"
"53",38,"JELAR Ziga","SLO",1997,"113","","92"
"54",39,"BARTOL Tilen","SLO",1997,"111","","91,6"
"55",39,"WELLINGER Andreas","GER",1995,"114","","91,6"
"56",41,"ITO Daiki","JPN",1985,"110,5","","90,1"
"57",42,"SCHMID Constantin","GER",1999,"110,5","","89,1"
"58",43,"PILCH Tomasz","POL",2000,"119","","88,5"
"59",44,"SCHLIERENZAUER Gregor","AUT",1990,"110","","83,8"
"60",45,"JOHANSSON Robert","NOR",1990,"106","","80,3"
"61",46,"ZOGRAFSKI Vladimir","BUL",1993,"107,5","","80,1"
"62",47,"TROFIMOV Roman Sergeevich","RUS",1989,"102,5","","69,9"
"63",48,"WASEK Pawel","POL",1999,"102,5","","65,8"
"64",49,"PEDERSEN Robin","NOR",1996,"82","","38,8"
