"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"CONTAMINE Mathis","FRA",2001,"","","Tq"
"2",NA,"FREUND Severin","GER",1988,"","","Tq"
"3",NA,"INSAM Alex","ITA",1997,"","","Tq"
"4",NA,"KOUDELKA Roman","CZE",1989,"","","Tq"
"5",NA,"KOZISEK Cestmir","CZE",1991,"","","Tq"
"6",NA,"SCHULER Andreas","SUI",1995,"","","Tq"
"7",NA,"WELLINGER Andreas","GER",1995,"","","Tq"
"8",NA,"CACINA Daniel Andrei","ROU",2001,"","","DSQK"
"9",NA,"SIEGEL David","GER",1996,"","","DSQF"
"10",NA,"TROFIMOV Roman Sergeevich","RUS",1989,"","","DSQF"
"11",1,"GRANERUD Halvor Egner","NOR",1996,"133,5","138","311,4"
"12",2,"STOCH Kamil","POL",1987,"134","134","309,2"
"13",3,"LANISEK Anze","SLO",1996,"137,5","133","302,7"
"14",4,"EISENBICHLER Markus","GER",1991,"133","138","301,7"
"15",5,"ZYLA Piotr","POL",1987,"128,5","131","286,8"
"16",6,"PASCHKE Pius","GER",1990,"129","132","285,8"
"17",7,"STEKALA Andrzej","POL",1995,"125","131,5","284,4"
"18",8,"PAVLOVCIC Bor","SLO",1998,"134","130,5","284,3"
"19",9,"KUBACKI Dawid","POL",1990,"126","132,5","282,6"
"20",10,"LINDVIK Marius","NOR",1998,"126,5","129,5","282,5"
"21",11,"HAMANN Martin","GER",1997,"126,5","133","281,9"
"22",12,"HUBER Daniel","AUT",1993,"121","129,5","279,8"
"23",13,"KOBAYASHI Ryoyu","JPN",1996,"124,5","132","278,7"
"24",14,"PREVC Peter","SLO",1992,"122,5","133","274,3"
"25",15,"BOYD-CLOWES Mackenzie","CAN",1991,"119","131","274,1"
"26",16,"HAYBOECK Michael","AUT",1991,"119,5","132","272,5"
"27",17,"KLIMOV Evgeniy","RUS",1994,"121","124,5","266,9"
"28",18,"FORFANG Johann Andre","NOR",1995,"130","123,5","263,8"
"29",19,"KOBAYASHI Junshiro","JPN",1991,"128","122","263,3"
"30",20,"AALTO Antti","FIN",1995,"120,5","122,5","263,2"
"31",21,"BARTOL Tilen","SLO",1997,"119","117,5","257"
"32",22,"ERIKSEN Sander Vossan","NOR",2000,"118,5","127","256"
"33",23,"SATO Keiichi","JPN",1997,"127","119","254,7"
"34",24,"ITO Daiki","JPN",1985,"121","120,5","252,4"
"35",25,"ZNISZCZOL Aleksander","POL",1994,"127,5","118","249,1"
"36",26,"LACKNER Thomas","AUT",1993,"125","117","248,2"
"37",27,"DESCHWANDEN Gregor","SUI",1991,"120","119,5","245,5"
"38",28,"SCHMID Constantin","GER",1999,"122","119","240,7"
"39",29,"ASCHENWALD Philipp","AUT",1995,"114","115","237,8"
"40",30,"SCHLIERENZAUER Gregor","AUT",1990,"118,5","110","222,9"
"41",31,"SATO Yukiya","JPN",1995,"116","","117,8"
"42",32,"PREVC Domen","SLO",1999,"116,5","","116,8"
"43",33,"NAKAMURA Naoki","JPN",1996,"113","","114,8"
"44",34,"MURANKA Klemens","POL",1994,"115,5","","111,3"
"45",35,"JUSTIN Rok","SLO",1993,"112","","110,9"
"46",36,"FETTNER Manuel","AUT",1985,"114,5","","109,7"
"47",37,"PREVC Cene","SLO",1996,"110,5","","105,8"
"48",38,"POLASEK Viktor","CZE",1997,"108","","104,1"
"49",39,"AMMANN Simon","SUI",1981,"111","","102,6"
"50",40,"BRESADOLA Giovanni","ITA",2001,"106","","101,5"
"51",41,"AIGRO Artti","EST",1999,"104","","99,2"
"52",42,"PETER Dominik","SUI",2001,"105,5","","98,9"
"53",43,"NAZAROV Mikhail","RUS",1994,"104,5","","96,4"
"54",44,"JOHANSSON Robert","NOR",1990,"104","","96,1"
"55",45,"TANDE Daniel Andre","NOR",1994,"104,5","","89,8"
"56",46,"KYTOESAHO Niko","FIN",1999,"100","","86"
"57",46,"SOUKUP Matthew","CAN",1997,"103,5","","86"
"58",48,"LARSON Casey","USA",1998,"102","","78,4"
