"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",1,"GEIGER Karl","GER",1993,"231","232,5","459,3"
"2",2,"KOBAYASHI Ryoyu","JPN",1996,"242","217","452,4"
"3",3,"EISENBICHLER Markus","GER",1991,"221","230","447,9"
"4",4,"PREVC Domen","SLO",1999,"233","233","442,5"
"5",5,"HUBER Daniel","AUT",1993,"237","226","438,2"
"6",6,"SATO Yukiya","JPN",1995,"233","229","435,1"
"7",7,"PAVLOVCIC Bor","SLO",1998,"249,5","218","430,1"
"8",8,"FORFANG Johann Andre","NOR",1995,"231","234,5","428,2"
"9",9,"JOHANSSON Robert","NOR",1990,"232,5","222","426,7"
"10",10,"HAYBOECK Michael","AUT",1991,"245","224","425,8"
"11",11,"PASCHKE Pius","GER",1990,"230","225,5","421,1"
"12",12,"JELAR Ziga","SLO",1997,"234,5","220","417,9"
"13",13,"ZYLA Piotr","POL",1987,"226,5","230,5","415,4"
"14",14,"LANISEK Anze","SLO",1996,"224","223,5","414,6"
"15",15,"STEKALA Andrzej","POL",1995,"219","222","402,6"
"16",16,"GRANERUD Halvor Egner","NOR",1996,"239","204","401,1"
"17",17,"KRAFT Stefan","AUT",1993,"220,5","217","399,3"
"18",18,"KUBACKI Dawid","POL",1990,"219","216","397"
"19",19,"NAZAROV Mikhail","RUS",1994,"218","220,5","394,1"
"20",20,"STOCH Kamil","POL",1987,"216,5","206,5","381,9"
"21",21,"ASCHENWALD Philipp","AUT",1995,"221","208,5","381,8"
"22",22,"SATO Keiichi","JPN",1997,"210","219","380,1"
"23",23,"PREVC Peter","SLO",1992,"231,5","196,5","377,7"
"24",24,"DESCHWANDEN Gregor","SUI",1991,"220","205,5","376,5"
"25",25,"FREUND Severin","GER",1988,"213","213","376,1"
"26",26,"WOLNY Jakub","POL",1995,"212","216,5","369,6"
"27",27,"SCHMID Constantin","GER",1999,"210,5","209","369,1"
"28",28,"HAMANN Martin","GER",1997,"216,5","200","368,4"
"29",29,"MURANKA Klemens","POL",1994,"200,5","189","324"
