"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"BACHLINGER Niklas","AUT",2001,"","","Tq"
"2",NA,"GASIENICA Patrick","USA",1998,"","","Tq"
"3",NA,"SOUKUP Matthew","CAN",1997,"","","DSQK"
"4",1,"JOHANSSON Robert","NOR",1990,"128,5","126,5","265,9"
"5",2,"EISENBICHLER Markus","GER",1991,"129,5","128,5","264,2"
"6",3,"GEIGER Karl","GER",1993,"130,5","126","264"
"7",4,"GRANERUD Halvor Egner","NOR",1996,"132,5","137,5","263,5"
"8",5,"KRAFT Stefan","AUT",1993,"125,5","124","257,8"
"9",6,"TANDE Daniel Andre","NOR",1994,"126,5","123,5","257,6"
"10",7,"LANISEK Anze","SLO",1996,"125","127,5","255,4"
"11",8,"HAYBOECK Michael","AUT",1991,"127","122,5","254,3"
"12",9,"KOBAYASHI Ryoyu","JPN",1996,"119,5","129","252,7"
"13",10,"PASCHKE Pius","GER",1990,"122","125,5","251,5"
"14",11,"ZYLA Piotr","POL",1987,"124","125","251,2"
"15",12,"PREVC Peter","SLO",1992,"125","123","250,8"
"16",13,"FORFANG Johann Andre","NOR",1995,"124","123","249,5"
"17",14,"ASCHENWALD Philipp","AUT",1995,"123","125","248,6"
"18",15,"STEKALA Andrzej","POL",1995,"121,5","125,5","248"
"19",16,"STOCH Kamil","POL",1987,"125","121,5","247,4"
"20",17,"HUBER Daniel","AUT",1993,"124","122","247"
"21",18,"SATO Yukiya","JPN",1995,"119","128","244,7"
"22",19,"MARKENG Thomas Aasen","NOR",2000,"122,5","121,5","244,1"
"23",20,"SATO Keiichi","JPN",1997,"120","125","243,4"
"24",21,"PAVLOVCIC Bor","SLO",1998,"122","124","240,5"
"25",22,"WOLNY Jakub","POL",1995,"121,5","123","239,9"
"26",23,"KUBACKI Dawid","POL",1990,"123,5","119","239,7"
"27",24,"KYTOESAHO Niko","FIN",1999,"121","120","238,7"
"28",25,"BOYD-CLOWES Mackenzie","CAN",1991,"121,5","120","235,8"
"29",26,"DESCHWANDEN Gregor","SUI",1991,"118","122","232"
"30",27,"FREUND Severin","GER",1988,"119,5","119","231,7"
"31",28,"HAMANN Martin","GER",1997,"120,5","114","222"
"32",29,"ZNISZCZOL Aleksander","POL",1994,"120","114","219,7"
"33",30,"PREVC Domen","SLO",1999,"117","97","178,7"
"34",31,"KOBAYASHI Junshiro","JPN",1991,"118","","112"
"35",32,"WASEK Pawel","POL",1999,"118","","111,8"
"36",33,"LINDVIK Marius","NOR",1998,"117","","111,7"
"37",34,"IWASA Yuken","JPN",1999,"117","","111,2"
"38",35,"MAEAETTAE Jarkko","FIN",1994,"118","","110,9"
"39",36,"AALTO Antti","FIN",1995,"118","","109,9"
"40",37,"SCHMID Constantin","GER",1999,"116,5","","109,4"
"41",38,"AIGRO Artti","EST",1999,"116","","108"
"42",39,"HOERL Jan","AUT",1998,"115","","106"
"43",40,"BARTOL Tilen","SLO",1997,"114,5","","105,5"
"44",41,"JELAR Ziga","SLO",1997,"114","","104,3"
"45",42,"PETER Dominik","SUI",2001,"114,5","","102,9"
"46",43,"SCHULER Andreas","SUI",1995,"112","","99,7"
"47",44,"NOUSIAINEN Eetu","FIN",1997,"111,5","","97,3"
"48",45,"URLAUB Andrew","USA",2001,"109","","93,9"
"49",46,"DEAN Decker","USA",2000,"109","","92,9"
"50",47,"HAUSWIRTH Sandro","SUI",2000,"102","","79,5"
"51",48,"MALTSEV Kevin","EST",2000,"100","","76,4"
"52",49,"STEINER Maximilian","AUT",1996,"99","","73,6"
"53",50,"LARSON Casey","USA",1998,"93","","64,2"
