"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",1,"GRANERUD Halvor Egner","NOR",1996,"140,5","141,5","284,2"
"2",2,"STOCH Kamil","POL",1987,"138,5","134","271,6"
"3",3,"PAVLOVCIC Bor","SLO",1998,"137,5","142,5","270,8"
"4",4,"ZYLA Piotr","POL",1987,"137,5","131","262,9"
"5",5,"LANISEK Anze","SLO",1996,"139,5","131","261"
"6",6,"KUBACKI Dawid","POL",1990,"138,5","131,5","259,7"
"7",7,"PASCHKE Pius","GER",1990,"126,5","137,5","251,6"
"8",8,"JOHANSSON Robert","NOR",1990,"132","135","251,4"
"9",9,"EISENBICHLER Markus","GER",1991,"135","134,5","251"
"10",10,"SATO Yukiya","JPN",1995,"127","137","245,6"
"11",11,"KOBAYASHI Ryoyu","JPN",1996,"133","128","244,4"
"12",12,"FORFANG Johann Andre","NOR",1995,"126","136","242,4"
"13",13,"TANDE Daniel Andre","NOR",1994,"133,5","129,5","241,7"
"14",14,"WOLNY Jakub","POL",1995,"126,5","136","240,1"
"15",15,"SATO Keiichi","JPN",1997,"128","134","238,2"
"16",16,"ASCHENWALD Philipp","AUT",1995,"129","127,5","233,4"
"17",17,"NAZAROV Mikhail","RUS",1994,"130","126","231,3"
"18",18,"LACKNER Thomas","AUT",1993,"126","131,5","230,6"
"19",19,"KRAFT Stefan","AUT",1993,"125,5","127","229,6"
"20",20,"AMMANN Simon","SUI",1981,"130","127","229,2"
"21",21,"STEKALA Andrzej","POL",1995,"123,5","127","224,8"
"22",22,"PREVC Domen","SLO",1999,"126","127,5","224,1"
"23",23,"AALTO Antti","FIN",1995,"126,5","130","223,8"
"24",24,"HAYBOECK Michael","AUT",1991,"127","123,5","219,7"
"25",25,"SCHMID Constantin","GER",1999,"128,5","122","219,5"
"26",26,"NAKAMURA Naoki","JPN",1996,"126","122,5","219,4"
"27",27,"HOERL Jan","AUT",1998,"127","124","218,6"
"28",28,"HAMANN Martin","GER",1997,"128","123,5","218,1"
"29",29,"JELAR Ziga","SLO",1997,"125","119","209,7"
"30",30,"MURANKA Klemens","POL",1994,"127","121","209,3"
"31",31,"FREUND Severin","GER",1988,"124","","107,6"
"32",32,"GEIGER Karl","GER",1993,"123,5","","107,4"
"33",33,"AIGRO Artti","EST",1999,"123","","106"
"34",34,"ZOGRAFSKI Vladimir","BUL",1993,"124","","105,2"
"35",35,"DESCHWANDEN Gregor","SUI",1991,"122,5","","103,6"
"36",36,"ZAJC Timi","SLO",2000,"122","","103,3"
"37",37,"MARKENG Thomas Aasen","NOR",2000,"123","","102,6"
"38",38,"HUBER Daniel","AUT",1993,"121,5","","102,2"
"39",39,"ITO Daiki","JPN",1985,"123","","102,1"
"40",40,"BOYD-CLOWES Mackenzie","CAN",1991,"121","","102"
"41",41,"LINDVIK Marius","NOR",1998,"118,5","","98,4"
"42",42,"FETTNER Manuel","AUT",1985,"121","","98,2"
"43",43,"KYTOESAHO Niko","FIN",1999,"118","","94,9"
"44",43,"PILCH Tomasz","POL",2000,"119","","94,9"
"45",45,"KOZISEK Cestmir","CZE",1991,"118","","93,4"
"46",46,"KORNILOV Denis","RUS",1986,"116","","89,5"
"47",47,"BARTOL Tilen","SLO",1997,"115,5","","88,5"
"48",48,"MUMINOV Sabirzhan","KAZ",1994,"107","","72,7"
"49",49,"POLASEK Viktor","CZE",1997,"103","","63,3"
"50",50,"TKACHENKO Sergey","KAZ",1999,"95","","43,3"
