"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"HAUSWIRTH Sandro","SUI",2000,"","","Tq"
"2",NA,"MALTSEV Kevin","EST",2000,"","","Tq"
"3",NA,"MORODER Daniel","ITA",2002,"","","Tq"
"4",NA,"ZOGRAFSKI Vladimir","BUL",1993,"","","Tq"
"5",NA,"STEINER Maximilian","AUT",1996,"","","DSQK"
"6",NA,"ZYLA Piotr","POL",1987,"","","DSQK"
"7",1,"LINDVIK Marius","NOR",1998,"135","145,5","296,5"
"8",2,"LANISEK Anze","SLO",1996,"133,5","143,5","294,2"
"9",3,"JOHANSSON Robert","NOR",1990,"132","141","292,9"
"10",4,"HUBER Daniel","AUT",1993,"132,5","139","288,9"
"11",5,"STEKALA Andrzej","POL",1995,"134","136,5","284,7"
"12",6,"KOBAYASHI Ryoyu","JPN",1996,"132","136,5","282,4"
"13",7,"SATO Yukiya","JPN",1995,"133","135","279,8"
"14",8,"EISENBICHLER Markus","GER",1991,"129,5","134,5","279,1"
"15",8,"PREVC Domen","SLO",1999,"131","134,5","279,1"
"16",10,"TANDE Daniel Andre","NOR",1994,"132","134","278,3"
"17",11,"STOCH Kamil","POL",1987,"128","134","276,7"
"18",12,"BARTOL Tilen","SLO",1997,"126,5","140","274,3"
"19",13,"PASCHKE Pius","GER",1990,"126,5","134,5","273,9"
"20",14,"HAYBOECK Michael","AUT",1991,"126","138,5","273,1"
"21",15,"KUBACKI Dawid","POL",1990,"125","134,5","272,7"
"22",16,"FREUND Severin","GER",1988,"132","131","271,4"
"23",17,"HAMANN Martin","GER",1997,"130,5","131","271,2"
"24",18,"KOBAYASHI Junshiro","JPN",1991,"129","132,5","269,9"
"25",19,"AALTO Antti","FIN",1995,"127,5","135,5","268,7"
"26",20,"ASCHENWALD Philipp","AUT",1995,"129","131,5","267"
"27",21,"SATO Keiichi","JPN",1997,"128,5","135,5","266,9"
"28",22,"JELAR Ziga","SLO",1997,"128","135,5","266,3"
"29",23,"GRANERUD Halvor Egner","NOR",1996,"131","127,5","266"
"30",24,"PREVC Cene","SLO",1996,"129","127,5","261,8"
"31",25,"GEIGER Karl","GER",1993,"126","129,5","260,3"
"32",26,"BOYD-CLOWES Mackenzie","CAN",1991,"126","132","257,6"
"33",27,"MURANKA Klemens","POL",1994,"125,5","131","256"
"34",28,"HOERL Jan","AUT",1998,"122,5","125,5","244,9"
"35",28,"WASEK Pawel","POL",1999,"125","124","244,9"
"36",30,"INSAM Alex","ITA",1997,"125,5","116","224,8"
"37",31,"PREVC Peter","SLO",1992,"126","","120,1"
"38",32,"FORFANG Johann Andre","NOR",1995,"122,5","","118,8"
"39",33,"WOLNY Jakub","POL",1995,"123","","118,7"
"40",34,"MARKENG Thomas Aasen","NOR",2000,"123","","117,8"
"41",35,"KYTOESAHO Niko","FIN",1999,"121,5","","117,5"
"42",36,"DESCHWANDEN Gregor","SUI",1991,"121,5","","114,8"
"43",37,"NOUSIAINEN Eetu","FIN",1997,"121,5","","113,7"
"44",38,"SCHLIERENZAUER Gregor","AUT",1990,"119,5","","113,1"
"45",39,"PETER Dominik","SUI",2001,"118,5","","112,7"
"46",40,"LACKNER Thomas","AUT",1993,"121","","112,1"
"47",41,"PAVLOVCIC Bor","SLO",1998,"120,5","","110,8"
"48",42,"AIGRO Artti","EST",1999,"117,5","","110,4"
"49",43,"SCHMID Constantin","GER",1999,"119","","108,8"
"50",44,"SCHULER Andreas","SUI",1995,"117,5","","108"
"51",45,"MAEAETTAE Jarkko","FIN",1994,"118","","106,9"
"52",46,"DEAN Decker","USA",2000,"117,5","","105,8"
"53",47,"IWASA Yuken","JPN",1999,"113,5","","97,4"
"54",48,"BRESADOLA Giovanni","ITA",2001,"110","","91,8"
"55",49,"SOUKUP Matthew","CAN",1997,"108","","88,1"
"56",50,"LARSON Casey","USA",1998,"104,5","","80,6"
