"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",NA,"MITROFAN Nicolae Sorin","ROU",1999,"","","Tq"
"2",NA,"FOUBERT Valentin","FRA",2002,"","","DSQF"
"3",NA,"MEDWED Elias","AUT",2002,"","","DSQF"
"4",1,"KOBAYASHI Ryoyu","JPN",1996,"94","98,5","257,9"
"5",2,"STOCH Kamil","POL",1987,"92,5","97,5","256,3"
"6",3,"GEIGER Karl","GER",1993,"94,5","96,5","255,7"
"7",4,"KUBACKI Dawid","POL",1990,"95,5","95","255,6"
"8",5,"ZYLA Piotr","POL",1987,"93","96","253,4"
"9",6,"TANDE Daniel Andre","NOR",1994,"92,5","96,5","253,3"
"10",7,"PASCHKE Pius","GER",1990,"93,5","96","252,7"
"11",8,"FETTNER Manuel","AUT",1985,"96","93","249,5"
"12",9,"TSCHOFENIG Daniel","AUT",2002,"93","93,5","246,3"
"13",10,"DESCHWANDEN Gregor","SUI",1991,"94,5","92,5","245,6"
"14",11,"JOHANSSON Robert","NOR",1990,"92","96","243,1"
"15",12,"SCHMID Constantin","GER",1999,"94","90,5","241,6"
"16",13,"LINDVIK Marius","NOR",1998,"91","94","240,8"
"17",14,"FREUND Severin","GER",1988,"92,5","94","237,9"
"18",15,"JELAR Ziga","SLO",1997,"92","89","237,2"
"19",16,"MURANKA Klemens","POL",1994,"93","89,5","236,7"
"20",17,"PREVC Cene","SLO",1996,"92,5","90","235,6"
"21",18,"HAAGEN David","AUT",2002,"91","93","234,5"
"22",19,"WOLNY Jakub","POL",1995,"93,5","85,5","233,9"
"23",20,"KLIMOV Evgeniy","RUS",1994,"91","92,5","233,8"
"24",21,"ZOGRAFSKI Vladimir","BUL",1993,"91","90","230,7"
"25",22,"STEKALA Andrzej","POL",1995,"90,5","90","230,3"
"26",22,"WOHLGENANNT Ulrich","AUT",1994,"92","87,5","230,3"
"27",24,"TROFIMOV Roman Sergeevich","RUS",1989,"90","89","224,2"
"28",25,"BARTOL Tilen","SLO",1997,"91","88","223,5"
"29",26,"NAKAMURA Naoki","JPN",1996,"90","87","223,4"
"30",27,"PETER Dominik","SUI",2001,"90,5","86,5","222,1"
"31",28,"PRESECNIK Jernej","SLO",2002,"89","86","220,9"
"32",29,"GRANERUD Halvor Egner","NOR",1996,"94","DSQ","126,1"
"33",30,"EISENBICHLER Markus","GER",1991,"92","DSQ","117,1"
"34",31,"WASEK Pawel","POL",1999,"89,5","","110,2"
"35",32,"BACHLINGER Niklas","AUT",2001,"88,5","","108,9"
"36",33,"SATO Yukiya","JPN",1995,"88,5","","108,1"
"37",34,"HAARE Anders","NOR",1999,"88,5","","107,9"
"38",34,"HAMANN Martin","GER",1997,"90","","107,9"
"39",36,"SATO Keiichi","JPN",1997,"88,5","","107,1"
"40",37,"KALINICHENKO Vitaliy","UKR",1993,"87","","106,4"
"41",38,"WOERGOETTER Marco","AUT",2002,"86,5","","105,7"
"42",39,"AMMANN Simon","SUI",1981,"88,5","","104,6"
"43",40,"VASSILYEV Danil","KAZ",2004,"85","","100,3"
"44",41,"MAKSIMOCHKIN Mikhail","RUS",1993,"85","","100,2"
"45",42,"CACINA Daniel Andrei","ROU",2001,"84,5","","99,4"
"46",43,"PURTOV Mikhail","RUS",2002,"83","","96,3"
"47",44,"MUMINOV Sabirzhan","KAZ",1994,"81,5","","90,5"
"48",45,"BATBY Alessandro","FRA",2001,"79,5","","86,1"
"49",46,"MARUSIAK Yevhen","UKR",2000,"75,5","","78,2"
