"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",1,"STOCH Kamil","POL",1987,"139","144","281,6"
"2",2,"GRANERUD Halvor Egner","NOR",1996,"137,5","138,5","277,6"
"3",3,"ZYLA Piotr","POL",1987,"143","139,5","270,8"
"4",4,"EISENBICHLER Markus","GER",1991,"138","139,5","268,7"
"5",5,"STEKALA Andrzej","POL",1995,"143,5","134","265,2"
"6",6,"JOHANSSON Robert","NOR",1990,"133","137","263,3"
"7",7,"KUBACKI Dawid","POL",1990,"143","128","262,3"
"8",8,"LINDVIK Marius","NOR",1998,"131,5","135,5","259,2"
"9",9,"KRAFT Stefan","AUT",1993,"133,5","135,5","255,7"
"10",10,"KOBAYASHI Ryoyu","JPN",1996,"130,5","135","252,4"
"11",11,"WOLNY Jakub","POL",1995,"135","133","252"
"12",12,"LANISEK Anze","SLO",1996,"130,5","134,5","247,7"
"13",13,"FORFANG Johann Andre","NOR",1995,"126","144","246,4"
"14",14,"HAMANN Martin","GER",1997,"130,5","131","243,9"
"15",15,"HAYBOECK Michael","AUT",1991,"128","128","238,5"
"16",16,"HUBER Daniel","AUT",1993,"130,5","127","237,3"
"17",17,"PASCHKE Pius","GER",1990,"120,5","136","235,3"
"18",18,"SATO Yukiya","JPN",1995,"127,5","129,5","230,5"
"19",19,"ASCHENWALD Philipp","AUT",1995,"128,5","128","229,4"
"20",20,"KYTOESAHO Niko","FIN",1999,"137,5","122","228"
"21",21,"AALTO Antti","FIN",1995,"142,5","119,5","227,9"
"22",21,"PREVC Peter","SLO",1992,"122","129","227,9"
"23",23,"FREUND Severin","GER",1988,"129","127","227,4"
"24",24,"AIGRO Artti","EST",1999,"135","124,5","224,7"
"25",25,"GEIGER Karl","GER",1993,"129,5","121,5","224,2"
"26",26,"SCHMID Constantin","GER",1999,"127","127","221,5"
"27",27,"BOYD-CLOWES Mackenzie","CAN",1991,"123","127","219,9"
"28",28,"WASEK Pawel","POL",1999,"131","121,5","215,3"
"29",29,"LACKNER Thomas","AUT",1993,"130","119,5","213,7"
"30",30,"ZOGRAFSKI Vladimir","BUL",1993,"132","113,5","207,2"
"31",31,"SATO Keiichi","JPN",1997,"122","","106,5"
"32",32,"DESCHWANDEN Gregor","SUI",1991,"121,5","","105,7"
"33",33,"KOBAYASHI Junshiro","JPN",1991,"120","","105,4"
"34",34,"BARTOL Tilen","SLO",1997,"131","","105,3"
"35",35,"NAZAROV Mikhail","RUS",1994,"129,5","","104,9"
"36",36,"ZNISZCZOL Aleksander","POL",1994,"124,5","","104,2"
"37",37,"PREVC Cene","SLO",1996,"122,5","","101,4"
"38",38,"KOZISEK Cestmir","CZE",1991,"123,5","","101,1"
"39",39,"JELAR Ziga","SLO",1997,"121","","100,6"
"40",40,"PREVC Domen","SLO",1999,"123,5","","100,2"
"41",41,"KLIMOV Evgeniy","RUS",1994,"119,5","","99,8"
"42",42,"FOUBERT Valentin","FRA",2002,"124,5","","98,4"
"43",43,"BRESADOLA Giovanni","ITA",2001,"119,5","","93,7"
"44",44,"TANDE Daniel Andre","NOR",1994,"116","","92,1"
"45",45,"SCHIFFNER Markus","AUT",1992,"115","","88,8"
"46",46,"INSAM Alex","ITA",1997,"118","","87"
"47",47,"POLASEK Viktor","CZE",1997,"119,5","","83,1"
"48",48,"NAKAMURA Naoki","JPN",1996,"109,5","","72,4"
"49",49,"STEINER Maximilian","AUT",1996,"98","","59,8"
"50",50,"CONTAMINE Mathis","FRA",2001,"90","","31,7"
